audit_task_id,label_id,gsv_panorama_id_x,label_type,severity,correct,high_quality_user,geometry,gsv_panorama_id_y,zoom,heading,pitch,photographer_heading,photographer_pitch,user_id,lat,lng
7,19,Tu5MN4i-9qVTV2F-Hv7cMw,NoCurbRamp,3.0,True,True,POINT (-74.03411865234375 40.945396423339844),Tu5MN4i-9qVTV2F-Hv7cMw,1,286.5647277832031,-35.0,198.4378662109375,1.658447265625,503d2482-420f-454e-8118-aac2d22592aa,40.945396423339844,-74.03411865234375
7,20,Tu5MN4i-9qVTV2F-Hv7cMw,NoCurbRamp,3.0,False,True,POINT (-74.03404235839844 40.94538497924805),Tu5MN4i-9qVTV2F-Hv7cMw,1,73.56473541259766,-23.0,198.4378662109375,1.658447265625,503d2482-420f-454e-8118-aac2d22592aa,40.94538497924805,-74.03404235839844
7,21,8AsY4nlOJQAo8P5YYaEjzA,NoCurbRamp,3.0,True,True,POINT (-74.03398132324219 40.94551467895508),8AsY4nlOJQAo8P5YYaEjzA,1,9.439732551574707,-15.875,108.5366439819336,-0.49601745605468706,503d2482-420f-454e-8118-aac2d22592aa,40.94551467895508,-74.03398132324219
7,22,Y5BVOQNX5JdRXdiQiKdHPA,NoCurbRamp,3.0,True,True,POINT (-74.03409576416016 40.9455451965332),Y5BVOQNX5JdRXdiQiKdHPA,1,225.06472778320312,-16.25,199.91802978515625,-0.549354553222656,503d2482-420f-454e-8118-aac2d22592aa,40.9455451965332,-74.03409576416016
7,23,8AsY4nlOJQAo8P5YYaEjzA,SurfaceProblem,3.0,True,True,POINT (-74.0340347290039 40.945350646972656),8AsY4nlOJQAo8P5YYaEjzA,2,182.16294860839844,-19.723215103149414,108.5366439819336,-0.49601745605468706,503d2482-420f-454e-8118-aac2d22592aa,40.945350646972656,-74.0340347290039
7,24,Tu5MN4i-9qVTV2F-Hv7cMw,SurfaceProblem,5.0,True,True,POINT (-74.03406524658203 40.94527053833008),Tu5MN4i-9qVTV2F-Hv7cMw,3,165.1875,-12.133928298950195,198.4378662109375,1.658447265625,503d2482-420f-454e-8118-aac2d22592aa,40.94527053833008,-74.03406524658203
7,25,rXPms1PwEdke3PU8sZp7UA,SurfaceProblem,2.0,True,True,POINT (-74.03418731689453 40.94501495361328),rXPms1PwEdke3PU8sZp7UA,3,161.77178955078125,-14.055268287658691,199.97735595703125,0.39701080322265603,503d2482-420f-454e-8118-aac2d22592aa,40.94501495361328,-74.03418731689453
7,26,rXPms1PwEdke3PU8sZp7UA,SurfaceProblem,2.0,True,True,POINT (-74.03421020507812 40.944984436035156),rXPms1PwEdke3PU8sZp7UA,3,172.69366455078125,-11.617768287658691,199.97735595703125,0.39701080322265603,503d2482-420f-454e-8118-aac2d22592aa,40.944984436035156,-74.03421020507812
7,27,7pDHlqVEtaIL-DbjuR-Bwg,CurbRamp,1.0,True,True,POINT (-74.03434753417969 40.945045471191406),7pDHlqVEtaIL-DbjuR-Bwg,1,289.6802673339844,-35.0,198.4398193359375,-0.38918304443359303,503d2482-420f-454e-8118-aac2d22592aa,40.945045471191406,-74.03434753417969
7,28,7pDHlqVEtaIL-DbjuR-Bwg,NoSidewalk,3.0,True,True,POINT (-74.03443145751953 40.9450569152832),7pDHlqVEtaIL-DbjuR-Bwg,1,276.5552673339844,-19.25,198.4398193359375,-0.38918304443359303,503d2482-420f-454e-8118-aac2d22592aa,40.9450569152832,-74.03443145751953
7,31,TyULFww2rAxw2eMujDvAyg,CurbRamp,1.0,True,True,POINT (-74.0344009399414 40.944923400878906),TyULFww2rAxw2eMujDvAyg,1,258.9659729003906,-30.660715103149414,196.44935607910156,0.6097564697265621,503d2482-420f-454e-8118-aac2d22592aa,40.944923400878906,-74.0344009399414
7,32,TyULFww2rAxw2eMujDvAyg,CurbRamp,1.0,True,True,POINT (-74.03441619873047 40.9449348449707),TyULFww2rAxw2eMujDvAyg,1,258.9659729003906,-30.660715103149414,196.44935607910156,0.6097564697265621,503d2482-420f-454e-8118-aac2d22592aa,40.9449348449707,-74.03441619873047
7,33,TyULFww2rAxw2eMujDvAyg,CurbRamp,1.0,True,True,POINT (-74.0342788696289 40.94483947753906),TyULFww2rAxw2eMujDvAyg,1,156.2159881591797,-23.160715103149414,196.44935607910156,0.6097564697265621,503d2482-420f-454e-8118-aac2d22592aa,40.94483947753906,-74.0342788696289
7,34,7gUjKaABQ1OO0_nHdEIiUg,NoSidewalk,5.0,True,True,POINT (-74.03434753417969 40.945621490478516),7gUjKaABQ1OO0_nHdEIiUg,1,281.6875,-3.660714387893676,289.3360595703125,-2.632354736328125,503d2482-420f-454e-8118-aac2d22592aa,40.945621490478516,-74.03434753417969
7,35,7gUjKaABQ1OO0_nHdEIiUg,NoSidewalk,5.0,True,True,POINT (-74.03441619873047 40.94545364379883),7gUjKaABQ1OO0_nHdEIiUg,1,281.6875,-3.660714387893676,289.3360595703125,-2.632354736328125,503d2482-420f-454e-8118-aac2d22592aa,40.94545364379883,-74.03441619873047
7,36,4VnNleepGpB-4msu6Wml8A,NoSidewalk,5.0,True,True,POINT (-74.0345687866211 40.9456787109375),4VnNleepGpB-4msu6Wml8A,1,281.6875,-3.660714387893676,285.290771484375,-4.864044189453125,503d2482-420f-454e-8118-aac2d22592aa,40.9456787109375,-74.0345687866211
7,37,4VnNleepGpB-4msu6Wml8A,NoSidewalk,5.0,True,True,POINT (-74.03462219238281 40.94551467895508),4VnNleepGpB-4msu6Wml8A,1,281.6875,-3.660714387893676,285.290771484375,-4.864044189453125,503d2482-420f-454e-8118-aac2d22592aa,40.94551467895508,-74.03462219238281
7,38,YgvViFYV9oWKJMYd92momA,NoSidewalk,5.0,True,True,POINT (-74.03485870361328 40.945579528808594),YgvViFYV9oWKJMYd92momA,1,281.6875,-3.660714387893676,287.4695129394531,-4.534431457519531,503d2482-420f-454e-8118-aac2d22592aa,40.945579528808594,-74.03485870361328
7,39,YgvViFYV9oWKJMYd92momA,NoSidewalk,5.0,True,True,POINT (-74.03475189208984 40.94575881958008),YgvViFYV9oWKJMYd92momA,1,305.125,-3.285714387893676,287.4695129394531,-4.534431457519531,503d2482-420f-454e-8118-aac2d22592aa,40.94575881958008,-74.03475189208984
7,40,5eURgotYLvafZ4-CqXc57g,NoSidewalk,5.0,True,True,POINT (-74.03500366210938 40.94580078125),5eURgotYLvafZ4-CqXc57g,1,288.8125,-2.160714387893676,288.5120849609375,-3.9341201782226562,503d2482-420f-454e-8118-aac2d22592aa,40.94580078125,-74.03500366210938
7,41,5eURgotYLvafZ4-CqXc57g,NoSidewalk,5.0,True,True,POINT (-74.03507995605469 40.94566345214844),5eURgotYLvafZ4-CqXc57g,1,288.8125,-2.160714387893676,288.5120849609375,-3.9341201782226562,503d2482-420f-454e-8118-aac2d22592aa,40.94566345214844,-74.03507995605469
7,42,gUpGh_w400I6GPGai0P-oA,NoSidewalk,5.0,True,True,POINT (-74.0352554321289 40.94586944580078),gUpGh_w400I6GPGai0P-oA,1,321.8125,-10.598214149475098,286.42828369140625,-0.8560714721679681,503d2482-420f-454e-8118-aac2d22592aa,40.94586944580078,-74.0352554321289
7,43,gUpGh_w400I6GPGai0P-oA,NoSidewalk,5.0,True,True,POINT (-74.03536987304688 40.945735931396484),gUpGh_w400I6GPGai0P-oA,1,258.625,-5.910714149475098,286.42828369140625,-0.8560714721679681,503d2482-420f-454e-8118-aac2d22592aa,40.945735931396484,-74.03536987304688
7,44,JIhqXaLvJHr7eMnEjCCdlQ,NoSidewalk,5.0,True,True,POINT (-74.03556823730469 40.94593811035156),JIhqXaLvJHr7eMnEjCCdlQ,1,282.0625,-3.660714387893676,291.79827880859375,0.034942626953125,503d2482-420f-454e-8118-aac2d22592aa,40.94593811035156,-74.03556823730469
7,45,JIhqXaLvJHr7eMnEjCCdlQ,NoSidewalk,5.0,True,True,POINT (-74.03564453125 40.945838928222656),JIhqXaLvJHr7eMnEjCCdlQ,1,282.0625,-3.660714387893676,291.79827880859375,0.034942626953125,503d2482-420f-454e-8118-aac2d22592aa,40.945838928222656,-74.03564453125
7,46,UjBuE5m2kr_VgqK0GgN78Q,NoSidewalk,5.0,True,True,POINT (-74.03596496582031 40.945892333984375),UjBuE5m2kr_VgqK0GgN78Q,1,282.0625,-3.660714387893676,291.66943359375,-0.074462890625,503d2482-420f-454e-8118-aac2d22592aa,40.945892333984375,-74.03596496582031
7,47,UjBuE5m2kr_VgqK0GgN78Q,NoSidewalk,5.0,True,True,POINT (-74.035888671875 40.94603729248047),UjBuE5m2kr_VgqK0GgN78Q,1,282.0625,-3.660714387893676,291.66943359375,-0.074462890625,503d2482-420f-454e-8118-aac2d22592aa,40.94603729248047,-74.035888671875
7,48,9v3g1dCnTFuA_tEWu9bDQg,NoSidewalk,5.0,True,True,POINT (-74.0362319946289 40.946128845214844),9v3g1dCnTFuA_tEWu9bDQg,1,282.0625,-3.660714387893676,289.196044921875,0.084556579589843,503d2482-420f-454e-8118-aac2d22592aa,40.946128845214844,-74.0362319946289
7,49,9v3g1dCnTFuA_tEWu9bDQg,NoSidewalk,5.0,True,True,POINT (-74.03630828857422 40.94599151611328),9v3g1dCnTFuA_tEWu9bDQg,1,282.0625,-3.660714387893676,289.196044921875,0.084556579589843,503d2482-420f-454e-8118-aac2d22592aa,40.94599151611328,-74.03630828857422
7,50,USYC6tp0o0oF5FzJDfoYkw,NoSidewalk,5.0,True,True,POINT (-74.03646850585938 40.94617462158203),USYC6tp0o0oF5FzJDfoYkw,1,282.0625,-3.660714387893676,289.7450256347656,2.2109451293945312,503d2482-420f-454e-8118-aac2d22592aa,40.94617462158203,-74.03646850585938
7,52,1HUg9J08ioTGn8xlTWjDDw,NoSidewalk,5.0,True,True,POINT (-74.03667449951172 40.946224212646484),1HUg9J08ioTGn8xlTWjDDw,1,282.0625,-3.660714387893676,290.5365295410156,5.540916442871094,503d2482-420f-454e-8118-aac2d22592aa,40.946224212646484,-74.03667449951172
8,55,fHP8cRs0jsIlMBTS2fVNNw,NoSidewalk,5.0,True,True,POINT (-74.03693389892578 40.9461555480957),fHP8cRs0jsIlMBTS2fVNNw,1,282.0625,-3.660714387893676,289.4356994628906,4.359107971191406,503d2482-420f-454e-8118-aac2d22592aa,40.9461555480957,-74.03693389892578
7,51,USYC6tp0o0oF5FzJDfoYkw,NoSidewalk,5.0,True,True,POINT (-74.03652954101562 40.94606018066406),USYC6tp0o0oF5FzJDfoYkw,1,282.0625,-3.660714387893676,289.7450256347656,2.2109451293945312,503d2482-420f-454e-8118-aac2d22592aa,40.94606018066406,-74.03652954101562
7,53,1HUg9J08ioTGn8xlTWjDDw,NoSidewalk,5.0,True,True,POINT (-74.03673553466797 40.94611358642578),1HUg9J08ioTGn8xlTWjDDw,1,282.0625,-3.660714387893676,290.5365295410156,5.540916442871094,503d2482-420f-454e-8118-aac2d22592aa,40.94611358642578,-74.03673553466797
8,54,fHP8cRs0jsIlMBTS2fVNNw,NoSidewalk,5.0,True,True,POINT (-74.036865234375 40.9462890625),fHP8cRs0jsIlMBTS2fVNNw,1,282.0625,-3.660714387893676,289.4356994628906,4.359107971191406,503d2482-420f-454e-8118-aac2d22592aa,40.9462890625,-74.036865234375
8,56,7l-j4D7uhfKRQPpYXIU59w,NoCurbRamp,5.0,True,True,POINT (-74.0370101928711 40.94631576538086),7l-j4D7uhfKRQPpYXIU59w,2,324.0066833496094,-15.959821701049805,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.94631576538086,-74.0370101928711
8,57,7l-j4D7uhfKRQPpYXIU59w,NoCurbRamp,5.0,True,True,POINT (-74.03705596923828 40.94621658325195),7l-j4D7uhfKRQPpYXIU59w,3,241.74107360839844,-15.537946701049805,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.94621658325195,-74.03705596923828
8,58,7l-j4D7uhfKRQPpYXIU59w,SurfaceProblem,1.0,True,True,POINT (-74.03706359863281 40.946197509765625),7l-j4D7uhfKRQPpYXIU59w,3,236.63169860839844,-15.116071701049805,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.946197509765625,-74.03706359863281
8,59,7l-j4D7uhfKRQPpYXIU59w,Obstacle,2.0,True,True,POINT (-74.03707122802734 40.94615936279297),7l-j4D7uhfKRQPpYXIU59w,3,225.5736541748047,-11.361607551574707,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.94615936279297,-74.03707122802734
8,60,7l-j4D7uhfKRQPpYXIU59w,NoSidewalk,3.0,True,True,POINT (-74.03697204589844 40.94609451293945),7l-j4D7uhfKRQPpYXIU59w,2,190.31027221679688,-8.229910850524902,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.94609451293945,-74.03697204589844
8,61,7l-j4D7uhfKRQPpYXIU59w,NoSidewalk,3.0,True,True,POINT (-74.03681945800781 40.94639587402344),7l-j4D7uhfKRQPpYXIU59w,2,32.27455520629883,-7.9620537757873535,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.94639587402344,-74.03681945800781
8,62,7l-j4D7uhfKRQPpYXIU59w,NoSidewalk,5.0,True,True,POINT (-74.03705596923828 40.94633483886719),7l-j4D7uhfKRQPpYXIU59w,2,302.98883056640625,-15.640625,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.94633483886719,-74.03705596923828
8,63,7l-j4D7uhfKRQPpYXIU59w,NoSidewalk,5.0,True,True,POINT (-74.03710174560547 40.94622039794922),7l-j4D7uhfKRQPpYXIU59w,2,277.453125,-14.747767448425293,20.765853881835938,0.26273345947265603,503d2482-420f-454e-8118-aac2d22592aa,40.94622039794922,-74.03710174560547
8,64,OLbr5_npmsMqFTqjlw_U0w,NoSidewalk,5.0,True,True,POINT (-74.03734588623047 40.9462890625),OLbr5_npmsMqFTqjlw_U0w,1,288.16741943359375,-11.220982551574707,110.96666717529297,0.05877685546875,503d2482-420f-454e-8118-aac2d22592aa,40.9462890625,-74.03734588623047
8,65,OLbr5_npmsMqFTqjlw_U0w,NoSidewalk,5.0,True,True,POINT (-74.03726196289062 40.946407318115234),OLbr5_npmsMqFTqjlw_U0w,1,296.22991943359375,-9.908482551574707,110.96666717529297,0.05877685546875,503d2482-420f-454e-8118-aac2d22592aa,40.946407318115234,-74.03726196289062
8,66,mbCeveje1FPqQyPpHTCNXw,NoSidewalk,5.0,True,True,POINT (-74.03749084472656 40.94646453857422),mbCeveje1FPqQyPpHTCNXw,1,296.22991943359375,-9.908482551574707,109.25040435791016,-0.12419891357421801,503d2482-420f-454e-8118-aac2d22592aa,40.94646453857422,-74.03749084472656
8,67,mbCeveje1FPqQyPpHTCNXw,NoSidewalk,5.0,True,True,POINT (-74.03758239746094 40.94634246826172),mbCeveje1FPqQyPpHTCNXw,1,296.22991943359375,-9.908482551574707,109.25040435791016,-0.12419891357421801,503d2482-420f-454e-8118-aac2d22592aa,40.94634246826172,-74.03758239746094
8,68,q3WCpM-seNafVnlPIjVvhA,NoSidewalk,5.0,True,True,POINT (-74.03770446777344 40.946537017822266),q3WCpM-seNafVnlPIjVvhA,1,296.22991943359375,-9.908482551574707,110.04312896728516,0.840675354003906,503d2482-420f-454e-8118-aac2d22592aa,40.946537017822266,-74.03770446777344
8,69,q3WCpM-seNafVnlPIjVvhA,NoSidewalk,5.0,True,True,POINT (-74.03779602050781 40.94639205932617),q3WCpM-seNafVnlPIjVvhA,1,296.22991943359375,-9.908482551574707,110.04312896728516,0.840675354003906,503d2482-420f-454e-8118-aac2d22592aa,40.94639205932617,-74.03779602050781
8,70,ao0kjEQVC6hK79jQ9sEV3g,NoSidewalk,5.0,True,True,POINT (-74.03794860839844 40.94660186767578),ao0kjEQVC6hK79jQ9sEV3g,1,296.22991943359375,-9.908482551574707,119.2294692993164,0.9763488769531251,503d2482-420f-454e-8118-aac2d22592aa,40.94660186767578,-74.03794860839844
8,71,ao0kjEQVC6hK79jQ9sEV3g,NoSidewalk,5.0,True,True,POINT (-74.03805541992188 40.94647216796875),ao0kjEQVC6hK79jQ9sEV3g,1,296.22991943359375,-9.908482551574707,119.2294692993164,0.9763488769531251,503d2482-420f-454e-8118-aac2d22592aa,40.94647216796875,-74.03805541992188
8,72,5-I8E0Il_po480R5VQKnpA,NoSidewalk,5.0,True,True,POINT (-74.03810119628906 40.94664764404297),5-I8E0Il_po480R5VQKnpA,1,334.66741943359375,-14.595982551574707,237.17567443847656,0.27971649169921803,503d2482-420f-454e-8118-aac2d22592aa,40.94664764404297,-74.03810119628906
8,73,5-I8E0Il_po480R5VQKnpA,NoSidewalk,5.0,True,True,POINT (-74.03817749023438 40.946510314941406),5-I8E0Il_po480R5VQKnpA,1,255.5424041748047,-15.345982551574707,237.17567443847656,0.27971649169921803,503d2482-420f-454e-8118-aac2d22592aa,40.946510314941406,-74.03817749023438
9,74,I9WWlrlF8K4UaqWZD4-9Dg,NoCurbRamp,5.0,True,True,POINT (-74.04061889648438 40.946529388427734),I9WWlrlF8K4UaqWZD4-9Dg,1,52.25,-28.09598159790039,44.45233917236328,1.816665649414062,503d2482-420f-454e-8118-aac2d22592aa,40.946529388427734,-74.04061889648438
9,75,I9WWlrlF8K4UaqWZD4-9Dg,NoCurbRamp,5.0,True,True,POINT (-74.04065704345703 40.946414947509766),I9WWlrlF8K4UaqWZD4-9Dg,1,172.0625,-19.84598159790039,44.45233917236328,1.816665649414062,503d2482-420f-454e-8118-aac2d22592aa,40.946414947509766,-74.04065704345703
9,76,I9WWlrlF8K4UaqWZD4-9Dg,SurfaceProblem,5.0,True,True,POINT (-74.04080200195312 40.94644546508789),I9WWlrlF8K4UaqWZD4-9Dg,3,234.9107208251953,-13.140625,44.45233917236328,1.816665649414062,503d2482-420f-454e-8118-aac2d22592aa,40.94644546508789,-74.04080200195312
9,77,I9WWlrlF8K4UaqWZD4-9Dg,SurfaceProblem,3.0,True,True,POINT (-74.04080963134766 40.94660186767578),I9WWlrlF8K4UaqWZD4-9Dg,3,312.07366943359375,-13.301339149475098,44.45233917236328,1.816665649414062,503d2482-420f-454e-8118-aac2d22592aa,40.94660186767578,-74.04080963134766
9,78,MVtyJkomqNF-RYrCiTcbNw,SurfaceProblem,3.0,True,True,POINT (-74.04086303710938 40.946624755859375),MVtyJkomqNF-RYrCiTcbNw,3,319.80804443359375,-15.223214149475098,288.9181823730469,-0.565032958984375,503d2482-420f-454e-8118-aac2d22592aa,40.946624755859375,-74.04086303710938
10,79,YKhR4kTpLslFVz5pxXBkQQ,SurfaceProblem,5.0,True,True,POINT (-74.0407943725586 40.946441650390625),YKhR4kTpLslFVz5pxXBkQQ,3,151.2299041748047,-11.013392448425293,287.85528564453125,-0.08938598632812501,503d2482-420f-454e-8118-aac2d22592aa,40.946441650390625,-74.0407943725586
10,80,YKhR4kTpLslFVz5pxXBkQQ,Obstacle,4.0,True,True,POINT (-74.0409164428711 40.94646453857422),YKhR4kTpLslFVz5pxXBkQQ,2,191.73660278320312,-16.397321701049805,287.85528564453125,-0.08938598632812501,503d2482-420f-454e-8118-aac2d22592aa,40.94646453857422,-74.0409164428711
10,81,YKhR4kTpLslFVz5pxXBkQQ,SurfaceProblem,4.0,True,True,POINT (-74.04097747802734 40.94649124145508),YKhR4kTpLslFVz5pxXBkQQ,3,221.83705139160156,-17.089284896850586,287.85528564453125,-0.08938598632812501,503d2482-420f-454e-8118-aac2d22592aa,40.94649124145508,-74.04097747802734
10,82,x-USYqtLDTlvNqrzNOi0UQ,CurbRamp,1.0,True,True,POINT (-74.041015625 40.94667434692383),x-USYqtLDTlvNqrzNOi0UQ,1,337.4308166503906,-28.33035659790039,287.763671875,-0.863441467285156,503d2482-420f-454e-8118-aac2d22592aa,40.94667434692383,-74.041015625
10,83,x-USYqtLDTlvNqrzNOi0UQ,CurbRamp,1.0,True,True,POINT (-74.04106903076172 40.94651412963867),x-USYqtLDTlvNqrzNOi0UQ,1,195.30580139160156,-24.01785659790039,287.763671875,-0.863441467285156,503d2482-420f-454e-8118-aac2d22592aa,40.94651412963867,-74.04106903076172
10,84,kSTp7V4zT0SATtNj-R34IA,NoCurbRamp,3.0,False,True,POINT (-74.04100799560547 40.94668960571289),kSTp7V4zT0SATtNj-R34IA,2,40.98214340209961,-11.529017448425293,18.79810905456543,0.026985168457031004,503d2482-420f-454e-8118-aac2d22592aa,40.94668960571289,-74.04100799560547
10,85,kSTp7V4zT0SATtNj-R34IA,NoCurbRamp,3.0,False,True,POINT (-74.04113006591797 40.94673156738281),kSTp7V4zT0SATtNj-R34IA,2,346.6071472167969,-6.439732074737549,18.79810905456543,0.026985168457031004,503d2482-420f-454e-8118-aac2d22592aa,40.94673156738281,-74.04113006591797
10,86,kSTp7V4zT0SATtNj-R34IA,CurbRamp,1.0,True,True,POINT (-74.04117584228516 40.94670867919922),kSTp7V4zT0SATtNj-R34IA,2,330.2678527832031,-5.189732074737549,18.79810905456543,0.026985168457031004,503d2482-420f-454e-8118-aac2d22592aa,40.94670867919922,-74.04117584228516
10,87,kSTp7V4zT0SATtNj-R34IA,CurbRamp,1.0,True,True,POINT (-74.04125213623047 40.94657516479492),kSTp7V4zT0SATtNj-R34IA,2,249.55357360839844,-11.082589149475098,18.79810905456543,0.026985168457031004,503d2482-420f-454e-8118-aac2d22592aa,40.94657516479492,-74.04125213623047
10,88,kSTp7V4zT0SATtNj-R34IA,NoCurbRamp,3.0,False,True,POINT (-74.04124450683594 40.946529388427734),kSTp7V4zT0SATtNj-R34IA,2,232.67857360839844,-10.636160850524902,18.79810905456543,0.026985168457031004,503d2482-420f-454e-8118-aac2d22592aa,40.946529388427734,-74.04124450683594
10,89,kSTp7V4zT0SATtNj-R34IA,NoCurbRamp,3.0,,True,POINT (-74.04110717773438 40.946495056152344),kSTp7V4zT0SATtNj-R34IA,2,168.39285278320312,-11.082589149475098,18.79810905456543,0.026985168457031004,503d2482-420f-454e-8118-aac2d22592aa,40.946495056152344,-74.04110717773438
10,90,085bsUu20KEmlglEynfdGQ,SurfaceProblem,4.0,True,True,POINT (-74.04121398925781 40.94671630859375),085bsUu20KEmlglEynfdGQ,3,68.96428680419922,-15.145089149475098,289.3212890625,0.42002105712890603,503d2482-420f-454e-8118-aac2d22592aa,40.94671630859375,-74.04121398925781
10,91,085bsUu20KEmlglEynfdGQ,Obstacle,5.0,True,True,POINT (-74.04141998291016 40.946781158447266),085bsUu20KEmlglEynfdGQ,2,331.7165222167969,-13.444196701049805,289.3212890625,0.42002105712890603,503d2482-420f-454e-8118-aac2d22592aa,40.946781158447266,-74.04141998291016
10,92,085bsUu20KEmlglEynfdGQ,SurfaceProblem,5.0,True,True,POINT (-74.04145050048828 40.94679641723633),085bsUu20KEmlglEynfdGQ,3,324.8415222167969,-10.944196701049805,289.3212890625,0.42002105712890603,503d2482-420f-454e-8118-aac2d22592aa,40.94679641723633,-74.04145050048828
10,93,085bsUu20KEmlglEynfdGQ,SurfaceProblem,4.0,True,True,POINT (-74.04150390625 40.946624755859375),085bsUu20KEmlglEynfdGQ,3,239.58482360839844,-12.627232551574707,289.3212890625,0.42002105712890603,503d2482-420f-454e-8118-aac2d22592aa,40.946624755859375,-74.04150390625
10,94,jt15BQv54pDGNqH6Fxrn2A,SurfaceProblem,3.0,True,True,POINT (-74.04156494140625 40.9466552734375),jt15BQv54pDGNqH6Fxrn2A,2,239.52232360839844,-25.636159896850586,110.4073486328125,-0.004196166992187,503d2482-420f-454e-8118-aac2d22592aa,40.9466552734375,-74.04156494140625
10,95,nYTK1xpDwgYmEAIieAkBig,SurfaceProblem,5.0,True,True,POINT (-74.04141998291016 40.94677734375),nYTK1xpDwgYmEAIieAkBig,3,64.93526458740234,-10.292410850524902,110.84081268310547,0.23125457763671803,503d2482-420f-454e-8118-aac2d22592aa,40.94677734375,-74.04141998291016
10,96,nYTK1xpDwgYmEAIieAkBig,SurfaceProblem,5.0,True,True,POINT (-74.04157257080078 40.94682312011719),nYTK1xpDwgYmEAIieAkBig,3,354.2008972167969,-14.276785850524902,110.84081268310547,0.23125457763671803,503d2482-420f-454e-8118-aac2d22592aa,40.94682312011719,-74.04157257080078
