audit_task_id,label_id,gsv_panorama_id_x,label_type,severity,correct,high_quality_user,geometry,gsv_panorama_id_y,zoom,heading,pitch,photographer_heading,photographer_pitch,user_id,lat,lng,cluster_id,count,false_positive,distance,tag_list,description,tag_count
19,185,SUoKK4UmSmq7X02slhCE_w,NoSidewalk,,True,True,POINT (-74.03413391113281 40.96458053588867),SUoKK4UmSmq7X02slhCE_w,1,191.0,-14.283482551574709,183.49148559570312,1.529922485351562,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96458053588867,-74.03413391113281,2889,2,0,14.96329083389705,0.0,0.0,0.0
19,187,NHbvwMZRsBzDJij8514iOA,NoSidewalk,,True,True,POINT (-74.03414916992188 40.9644889831543),NHbvwMZRsBzDJij8514iOA,1,191.0,-14.283482551574709,182.37725830078125,1.240974426269531,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.9644889831543,-74.03414916992188,239,7,0,14.364195122778751,0.0,0.0,0.0
19,191,iYACWDX6hfqkRb9vQy8Awg,NoSidewalk,,True,True,POINT (-74.0341567993164 40.964317321777344),iYACWDX6hfqkRb9vQy8Awg,1,190.8125,-14.283482551574709,183.5664520263672,1.171646118164062,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.964317321777344,-74.0341567993164,240,8,0,19.044429560982525,0.0,0.0,0.0
19,197,6V4JcuuneHb4UXOZNJfDgA,NoSidewalk,,True,True,POINT (-74.03419494628906 40.96404266357422),6V4JcuuneHb4UXOZNJfDgA,1,190.8125,-13.908482551574709,185.94046020507807,1.041358947753906,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96404266357422,-74.03419494628906,241,9,0,15.55966898684306,0.0,0.0,0.0
19,211,U3GZ7MFuhVVDnFsFOv8VdA,NoSidewalk,,True,True,POINT (-74.0343246459961 40.96352767944336),U3GZ7MFuhVVDnFsFOv8VdA,1,214.4375,-18.03348159790039,1.655998706817627,0.05010986328125,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96352767944336,-74.0343246459961,2890,2,0,17.972161212607872,0.0,0.0,0.0
18,153,He4qtuUvuFjM51HzVutncg,SurfaceProblem,4.0,True,True,POINT (-74.03703308105469 40.9670524597168),He4qtuUvuFjM51HzVutncg,3,210.22044372558597,-14.511160850524902,303.5188903808594,2.315711975097656,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.9670524597168,-74.03703308105469,2143,4,0,29.49328013800133,1.0,0.0,2.0
19,157,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03401947021484 40.96556854248047),QnbhyLuq-5js6HTPvM7sKw,1,296.1875,-19.72098159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96556854248047,-74.03401947021484,2891,2,0,22.200812167576,0.0,0.0,0.0
19,160,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.0338363647461 40.96559524536133),QnbhyLuq-5js6HTPvM7sKw,1,349.4375,-18.59598159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96559524536133,-74.0338363647461,225,8,0,27.02401938871687,0.0,0.0,0.0
19,163,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.0337142944336 40.965492248535156),QnbhyLuq-5js6HTPvM7sKw,1,94.8125,-18.22098159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96549224853516,-74.0337142944336,2763,3,0,2.739045369381861,0.0,0.0,0.0
19,166,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03380584716797 40.96543502807617),QnbhyLuq-5js6HTPvM7sKw,1,150.875,-21.78348159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96543502807617,-74.03380584716797,2892,2,0,8.583694218484615,0.0,0.0,0.0
19,170,Tdx4dLenyb_e854vBY1AbA,NoSidewalk,,True,True,POINT (-74.03402709960938 40.96543502807617),Tdx4dLenyb_e854vBY1AbA,1,212.0,-11.095982551574709,229.76161193847656,2.074623107910156,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96543502807617,-74.03402709960938,2893,2,0,32.536423173154915,0.0,0.0,0.0
19,174,v3YI4tuHQKRuUZc8lA003Q,NoSidewalk,,True,True,POINT (-74.0341796875 40.96522521972656),v3YI4tuHQKRuUZc8lA003Q,1,191.0,-14.095982551574709,202.82534790039065,1.342330932617187,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96522521972656,-74.0341796875,1871,4,0,29.49884951230262,0.0,0.0,0.0
19,176,6AKZouBuy0Xawiw6syblqA,NoSidewalk,,True,True,POINT (-74.0342025756836 40.965118408203125),6AKZouBuy0Xawiw6syblqA,1,191.0,-14.095982551574709,193.7032928466797,1.5322265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.965118408203125,-74.0342025756836,2894,2,0,25.307272268907973,0.0,0.0,0.0
19,182,S-YyhzFyIjIw84b4CRWKwg,NoSidewalk,,True,True,POINT (-74.03423309326172 40.96480941772461),S-YyhzFyIjIw84b4CRWKwg,1,191.0,-14.095982551574709,184.5975341796875,1.214126586914062,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96480941772461,-74.03423309326172,2895,2,0,21.525729386818167,0.0,0.0,0.0
19,183,zHsevIlPUkWvuO11_QnFeg,NoSidewalk,,True,True,POINT (-74.03411865234375 40.96467971801758),zHsevIlPUkWvuO11_QnFeg,1,191.0,-14.283482551574709,184.02268981933597,1.149215698242187,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96467971801758,-74.03411865234375,238,8,0,15.260567343900702,0.0,0.0,0.0
19,188,NHbvwMZRsBzDJij8514iOA,NoSidewalk,,True,True,POINT (-74.03427124023438 40.964508056640625),NHbvwMZRsBzDJij8514iOA,1,191.0,-14.283482551574709,182.37725830078125,1.240974426269531,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96450805664063,-74.03427124023438,2896,2,0,20.156454202012466,0.0,0.0,0.0
19,193,rRX8WdCglLLLJRUoLq9Huw,NoSidewalk,,True,True,POINT (-74.03417205810547 40.96422576904297),rRX8WdCglLLLJRUoLq9Huw,1,190.8125,-14.283482551574709,187.6111602783203,1.218177795410156,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96422576904297,-74.03417205810547,2897,2,0,18.44530651304911,0.0,0.0,0.0
19,195,Uju7QY0r9wckgnGjpMlC4Q,NoSidewalk,,True,True,POINT (-74.03418731689453 40.96411895751953),Uju7QY0r9wckgnGjpMlC4Q,1,190.8125,-13.908482551574709,188.55267333984372,0.8990936279296871,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96411895751953,-74.03418731689453,2898,2,0,16.783257058429303,0.0,0.0,0.0
19,199,bwIdFRQUKtJMuZqaHFFbVw,NoSidewalk,,True,True,POINT (-74.03419494628906 40.96393966674805),bwIdFRQUKtJMuZqaHFFbVw,1,190.8125,-13.908482551574709,181.26077270507807,1.186271667480468,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96393966674805,-74.03419494628906,242,9,0,15.404991806099911,0.0,0.0,0.0
19,200,bwIdFRQUKtJMuZqaHFFbVw,NoSidewalk,,True,True,POINT (-74.03433990478516 40.963958740234375),bwIdFRQUKtJMuZqaHFFbVw,1,190.8125,-13.908482551574709,181.26077270507807,1.186271667480468,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.963958740234375,-74.03433990478516,1318,2,0,24.635778554047757,0.0,0.0,0.0
19,207,jOwFS_04DwK6XWIlr7TgbQ,NoSidewalk,,True,True,POINT (-74.03438568115234 40.963706970214844),jOwFS_04DwK6XWIlr7TgbQ,1,259.25,-19.15848159790039,208.2781982421875,1.025505065917968,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96370697021485,-74.03438568115234,1382,2,0,40.83881775732936,0.0,0.0,0.0
20,212,5q06KdDfxxWxd8Mqaec_MQ,NoSidewalk,,True,True,POINT (-74.0296630859375 40.96935272216797),5q06KdDfxxWxd8Mqaec_MQ,1,57.625,-23.84598159790039,8.041736602783203,-0.433746337890625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96935272216797,-74.0296630859375,1866,4,0,35.87271248130086,0.0,0.0,0.0
20,216,5q06KdDfxxWxd8Mqaec_MQ,NoSidewalk,,True,True,POINT (-74.02971649169922 40.9691276550293),5q06KdDfxxWxd8Mqaec_MQ,1,168.8125,-21.03348159790039,8.041736602783203,-0.433746337890625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.9691276550293,-74.02971649169922,278,7,0,34.374467632566954,0.0,0.0,0.0
19,156,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03398132324219 40.96550750732422),QnbhyLuq-5js6HTPvM7sKw,1,252.3125,-28.53348159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96550750732422,-74.03398132324219,2899,2,0,23.90777570940869,0.0,0.0,0.0
19,158,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03401184082031 40.96561050415039),QnbhyLuq-5js6HTPvM7sKw,1,320.5625,-16.15848159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96561050415039,-74.03401184082031,2761,3,0,14.783913088199306,0.0,0.0,0.0
19,159,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03389739990234 40.96562957763672),QnbhyLuq-5js6HTPvM7sKw,1,349.4375,-18.59598159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96562957763672,-74.03389739990234,2762,3,0,17.671888154878108,0.0,0.0,0.0
19,162,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03372955322266 40.965576171875),QnbhyLuq-5js6HTPvM7sKw,1,46.4375,-18.59598159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.965576171875,-74.03372955322266,2900,2,0,26.611387982089077,0.0,0.0,0.0
19,168,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03392791748047 40.96538543701172),QnbhyLuq-5js6HTPvM7sKw,1,150.875,-21.78348159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96538543701172,-74.03392791748047,2901,2,0,0.2861815290172615,0.0,0.0,0.0
19,171,uq0h3Kc1KlyaeNCbHGGutA,NoSidewalk,,True,True,POINT (-74.03400421142578 40.965274810791016),uq0h3Kc1KlyaeNCbHGGutA,1,212.0,-11.095982551574709,210.4151611328125,1.41864013671875,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.965274810791016,-74.03400421142578,2902,2,0,7.452076747566188,0.0,0.0,0.0
19,172,uq0h3Kc1KlyaeNCbHGGutA,NoSidewalk,,True,True,POINT (-74.03411865234375 40.965328216552734),uq0h3Kc1KlyaeNCbHGGutA,1,212.0,-11.095982551574709,210.4151611328125,1.41864013671875,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.965328216552734,-74.03411865234375,234,9,0,29.913911393197576,0.0,0.0,0.0
19,177,x1kFmrGyG_rt6ZfQnIUFlw,NoSidewalk,,True,True,POINT (-74.0340805053711 40.964988708496094),x1kFmrGyG_rt6ZfQnIUFlw,1,191.0,-14.095982551574709,187.35313415527344,1.201957702636718,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.964988708496094,-74.0340805053711,1865,4,0,13.589236932362509,0.0,0.0,0.0
19,179,Sfr-82oAfAdpFdF7lriYRQ,NoSidewalk,,True,True,POINT (-74.03408813476562 40.96488571166992),Sfr-82oAfAdpFdF7lriYRQ,1,191.0,-14.095982551574709,185.2100524902344,1.057952880859375,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96488571166992,-74.03408813476562,237,9,0,15.55327173635745,0.0,0.0,0.0
19,181,S-YyhzFyIjIw84b4CRWKwg,NoSidewalk,,True,True,POINT (-74.03410339355469 40.964778900146484),S-YyhzFyIjIw84b4CRWKwg,1,191.0,-14.095982551574709,184.5975341796875,1.214126586914062,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96477890014648,-74.03410339355469,2903,2,0,15.557830137724968,0.0,0.0,0.0
19,186,SUoKK4UmSmq7X02slhCE_w,NoSidewalk,,True,True,POINT (-74.03426361083984 40.964599609375),SUoKK4UmSmq7X02slhCE_w,1,191.0,-14.283482551574709,183.49148559570312,1.529922485351562,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.964599609375,-74.03426361083984,2904,2,0,21.667686328910712,0.0,0.0,0.0
19,190,_MGvlAtzay4iHtDzfkpEtw,NoSidewalk,,True,True,POINT (-74.03428649902344 40.964420318603516),_MGvlAtzay4iHtDzfkpEtw,1,190.8125,-14.283482551574709,181.1604156494141,1.626678466796875,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96442031860352,-74.03428649902344,2905,2,0,20.90651538553676,0.0,0.0,0.0
19,192,iYACWDX6hfqkRb9vQy8Awg,NoSidewalk,,True,True,POINT (-74.03430938720703 40.964332580566406),iYACWDX6hfqkRb9vQy8Awg,1,190.8125,-14.283482551574709,183.5664520263672,1.171646118164062,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.964332580566406,-74.03430938720703,1316,2,0,23.766978890325497,0.0,0.0,0.0
19,194,rRX8WdCglLLLJRUoLq9Huw,NoSidewalk,,True,True,POINT (-74.03430938720703 40.964237213134766),rRX8WdCglLLLJRUoLq9Huw,1,190.8125,-14.283482551574709,187.6111602783203,1.218177795410156,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.964237213134766,-74.03430938720703,1864,4,0,19.99448126288013,0.0,0.0,0.0
19,198,6V4JcuuneHb4UXOZNJfDgA,NoSidewalk,,True,True,POINT (-74.03433227539062 40.96406173706055),6V4JcuuneHb4UXOZNJfDgA,1,190.8125,-13.908482551574709,185.94046020507807,1.041358947753906,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96406173706055,-74.03433227539062,1858,3,0,22.854938200442383,0.0,0.0,0.0
19,201,ZsDfjOhPhehZ0myg2GAawg,NoSidewalk,,False,True,POINT (-74.03418731689453 40.9638557434082),ZsDfjOhPhehZ0myg2GAawg,1,190.8125,-13.908482551574709,177.4232177734375,1.249687194824218,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.9638557434082,-74.03418731689453,2906,2,0,16.36785528653383,1.0,0.0,1.0
19,202,ZsDfjOhPhehZ0myg2GAawg,NoSidewalk,,True,True,POINT (-74.03433227539062 40.963863372802734),ZsDfjOhPhehZ0myg2GAawg,1,190.8125,-13.908482551574709,177.4232177734375,1.249687194824218,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.963863372802734,-74.03433227539062,90,10,0,23.83094579494021,1.0,0.0,1.0
19,203,0A2x3wjVptBTKMgZajwH1A,NoSidewalk,,True,True,POINT (-74.03417205810547 40.96376037597656),0A2x3wjVptBTKMgZajwH1A,1,190.8125,-13.908482551574709,176.8701171875,1.606513977050781,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96376037597656,-74.03417205810547,2907,2,0,19.294033850339,0.0,0.0,0.0
19,205,ZI6qvMRnbyphhvDhYUIRoA,NoSidewalk,,True,True,POINT (-74.03416442871094 40.96367263793945),ZI6qvMRnbyphhvDhYUIRoA,1,190.8125,-14.095982551574709,184.6673889160156,1.792633056640625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96367263793945,-74.03416442871094,244,8,0,20.204258359813597,0.0,0.0,0.0
19,209,U3GZ7MFuhVVDnFsFOv8VdA,NoSidewalk,,True,True,POINT (-74.03417205810547 40.963523864746094),U3GZ7MFuhVVDnFsFOv8VdA,1,214.4375,-18.03348159790039,1.655998706817627,0.05010986328125,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.963523864746094,-74.03417205810547,1863,3,0,23.768095305780744,0.0,0.0,0.0
19,210,U3GZ7MFuhVVDnFsFOv8VdA,NoSidewalk,,True,True,POINT (-74.03427124023438 40.963504791259766),U3GZ7MFuhVVDnFsFOv8VdA,1,214.4375,-18.03348159790039,1.655998706817627,0.05010986328125,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.963504791259766,-74.03427124023438,2908,2,0,23.39475913773636,0.0,0.0,0.0
20,213,5q06KdDfxxWxd8Mqaec_MQ,NoSidewalk,,True,True,POINT (-74.0296401977539 40.96928405761719),5q06KdDfxxWxd8Mqaec_MQ,1,57.625,-23.84598159790039,8.041736602783203,-0.433746337890625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96928405761719,-74.0296401977539,282,5,0,46.83161322975137,0.0,0.0,0.0
20,214,5q06KdDfxxWxd8Mqaec_MQ,NoSidewalk,,True,True,POINT (-74.02964782714844 40.969215393066406),5q06KdDfxxWxd8Mqaec_MQ,1,101.125,-23.84598159790039,8.041736602783203,-0.433746337890625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.969215393066406,-74.02964782714844,276,8,0,48.61651002604116,0.0,0.0,0.0
20,215,5q06KdDfxxWxd8Mqaec_MQ,NoSidewalk,,True,True,POINT (-74.0296859741211 40.96915817260742),5q06KdDfxxWxd8Mqaec_MQ,1,101.125,-23.84598159790039,8.041736602783203,-0.433746337890625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96915817260742,-74.0296859741211,280,8,0,41.15452174543864,0.0,0.0,0.0
19,161,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03377532958984 40.965579986572266),QnbhyLuq-5js6HTPvM7sKw,1,46.4375,-18.59598159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.965579986572266,-74.03377532958984,2909,2,0,33.66204287727269,0.0,0.0,0.0
19,164,QnbhyLuq-5js6HTPvM7sKw,NoSidewalk,,True,True,POINT (-74.03376007080078 40.965457916259766),QnbhyLuq-5js6HTPvM7sKw,1,94.8125,-18.22098159790039,5.927902698516846,-0.361236572265625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.965457916259766,-74.03376007080078,2910,2,0,7.623349203251903,0.0,0.0,0.0
19,169,Tdx4dLenyb_e854vBY1AbA,NoSidewalk,,True,True,POINT (-74.03392028808594 40.965362548828125),Tdx4dLenyb_e854vBY1AbA,1,212.0,-11.095982551574709,229.76161193847656,2.074623107910156,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.965362548828125,-74.03392028808594,1859,3,0,7.3346308688933215,0.0,0.0,0.0
19,178,x1kFmrGyG_rt6ZfQnIUFlw,NoSidewalk,,True,True,POINT (-74.03421020507812 40.96501922607422),x1kFmrGyG_rt6ZfQnIUFlw,1,191.0,-14.095982551574709,187.35313415527344,1.201957702636718,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96501922607422,-74.03421020507812,1872,5,0,23.4941952355462,0.0,0.0,0.0
19,184,zHsevIlPUkWvuO11_QnFeg,NoSidewalk,,True,True,POINT (-74.03425598144531 40.96470642089844),zHsevIlPUkWvuO11_QnFeg,1,191.0,-14.283482551574709,184.02268981933597,1.149215698242187,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96470642089844,-74.03425598144531,2911,2,0,23.78252750090498,0.0,0.0,0.0
19,189,_MGvlAtzay4iHtDzfkpEtw,NoSidewalk,,True,True,POINT (-74.0341567993164 40.96440124511719),_MGvlAtzay4iHtDzfkpEtw,1,190.8125,-14.283482551574709,181.1604156494141,1.626678466796875,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96440124511719,-74.0341567993164,2912,2,0,15.724571387543664,0.0,0.0,0.0
19,196,Uju7QY0r9wckgnGjpMlC4Q,NoSidewalk,,True,True,POINT (-74.03431701660156 40.96413803100586),Uju7QY0r9wckgnGjpMlC4Q,1,190.8125,-13.908482551574709,188.55267333984372,0.8990936279296871,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96413803100586,-74.03431701660156,1320,2,0,19.509631955861785,0.0,0.0,0.0
19,206,ZI6qvMRnbyphhvDhYUIRoA,NoSidewalk,,True,True,POINT (-74.03433227539062 40.96372604370117),ZI6qvMRnbyphhvDhYUIRoA,1,190.8125,-14.095982551574709,184.6673889160156,1.792633056640625,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96372604370117,-74.03433227539062,2913,2,0,25.726609247907607,0.0,0.0,0.0
19,208,jOwFS_04DwK6XWIlr7TgbQ,NoSidewalk,,True,True,POINT (-74.03443145751953 40.96363830566406),jOwFS_04DwK6XWIlr7TgbQ,1,259.25,-19.15848159790039,208.2781982421875,1.025505065917968,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96363830566406,-74.03443145751953,1385,2,0,47.53072556288262,0.0,0.0,0.0
20,219,_SZ5Gq1epo5DqYCcLCfzBg,NoSidewalk,,True,True,POINT (-74.02960968017578 40.96938705444336),_SZ5Gq1epo5DqYCcLCfzBg,2,97.31696319580078,-13.647321701049805,9.478190422058104,0.554450988769531,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96938705444336,-74.02960968017578,284,8,0,48.11820803418421,0.0,0.0,0.0
20,220,_SZ5Gq1epo5DqYCcLCfzBg,NoSidewalk,,True,True,POINT (-74.02960968017578 40.96943283081055),_SZ5Gq1epo5DqYCcLCfzBg,2,97.31696319580078,-13.647321701049805,9.478190422058104,0.554450988769531,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96943283081055,-74.02960968017578,1860,4,0,44.98284494056845,0.0,0.0,0.0
20,221,_SZ5Gq1epo5DqYCcLCfzBg,NoSidewalk,,True,True,POINT (-74.02960968017578 40.969486236572266),_SZ5Gq1epo5DqYCcLCfzBg,2,67.67411041259766,-12.665178298950195,9.478190422058104,0.554450988769531,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.969486236572266,-74.02960968017578,1855,3,0,31.255172617488803,0.0,0.0,0.0
20,225,HJsE6_twNF3Fv5W7WT36DQ,SurfaceProblem,1.0,True,True,POINT (-74.02985382080078 40.969810485839844),HJsE6_twNF3Fv5W7WT36DQ,3,290.1495666503906,-11.703125,11.178536415100098,0.349540710449218,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96981048583984,-74.02985382080078,158,9,0,45.92721963294731,1.0,0.0,1.0
20,227,HJsE6_twNF3Fv5W7WT36DQ,NoSidewalk,,True,True,POINT (-74.02948760986328 40.96976852416992),HJsE6_twNF3Fv5W7WT36DQ,2,81.21875,-16.026784896850586,11.178536415100098,0.349540710449218,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96976852416992,-74.02948760986328,290,11,0,10.498850114062323,0.0,0.0,0.0
20,228,HJsE6_twNF3Fv5W7WT36DQ,NoSidewalk,,True,True,POINT (-74.02951049804688 40.96980667114258),HJsE6_twNF3Fv5W7WT36DQ,2,81.21875,-16.026784896850586,11.178536415100098,0.349540710449218,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.96980667114258,-74.02951049804688,275,6,0,5.604660404551751,0.0,0.0,0.0
20,229,HJsE6_twNF3Fv5W7WT36DQ,NoSidewalk,,True,True,POINT (-74.02953338623047 40.9698486328125),HJsE6_twNF3Fv5W7WT36DQ,2,58.00446319580078,-16.026784896850586,11.178536415100098,0.349540710449218,e86fdc72-c79d-4cdc-b5b2-8ef4859141d2,40.9698486328125,-74.02953338623047,270,9,0,0.2445977957230582,0.0,0.0,0.0
