label_id,ground_truth
2295,1
2298,1
2305,1
2307,1
2309,1
2328,1
2339,1
2397,1
2418,1
2419,1
2422,1
2423,0
2446,1
2469,1
2470,1
2474,1
2475,1
2481,1
2482,1
2584,1
2641,1
2643,0
2649,1
2664,1
2665,1
2667,1
2676,1
2677,1
2690,1
2691,1
2692,1
2693,1
2694,1
2696,1
2697,1
2698,1
2701,1
2702,1
2703,1
2704,1
2705,1
2706,1
2707,1
2708,1
2710,1
2711,1
2712,1
2713,1
2714,1
2715,1
2716,1
2717,1
2718,1
2720,1
2725,1
2727,0
2729,1
2739,1
2741,0
2742,1
2743,1
2744,1
2745,1
2746,1
2747,1
2748,1
2749,1
2752,1
2753,1
2754,1
2756,1
2759,1
2760,1
2761,0
2762,0
2765,0
2766,0
2770,1
2772,1
2773,1
2774,0
2775,0
2776,0
2778,1
2779,1
2780,0
2781,0
2782,0
2783,0
2784,1
2786,1
2796,1
2797,1
2798,1
2801,1
2802,1
2804,1
2805,1
2807,1
2808,0
2809,1
2810,1
2811,1
2812,1
2813,1
2814,0
2815,1
2816,1
2818,1
2819,1
2820,0
2821,1
2822,1
2823,1
2835,1
2836,1
2837,1
2838,1
2844,1
2845,1
2849,1
2850,1
2852,1
2853,1
2854,0
2857,1
2859,1
2860,0
2863,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,1
2873,1
2874,0
2875,0
2879,0
2880,1
2881,1
2882,1
2884,1
2889,1
2890,1
2891,1
2892,1
2893,0
2895,1
2897,0
2900,1
2902,1
2903,1
2905,0
2907,1
2919,1
2930,1
2931,1
2952,1
2959,1
2967,1
2969,1
2982,1
2987,1
3041,1
3042,1
3046,1
3047,1
3048,1
3052,1
3060,1
3069,1
3084,1
3096,1
3107,1
3108,1
3116,1
3117,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3134,1
3135,1
3136,1
3138,1
3140,1
3141,1
3143,1
3144,1
3145,1
3147,1
3148,1
3149,1
3150,1
3151,1
3152,1
3154,1
3157,1
3158,1
3160,1
3161,1
3163,1
3164,1
3165,1
3166,1
3168,1
3177,1
3195,0
3204,1
3207,1
3211,0
3216,1
3217,1
3218,1
3220,1
3224,1
3225,1
3226,1
3227,1
3228,1
3232,1
3233,0
3234,1
3238,1
3239,1
3240,1
3242,1
3248,1
3251,0
3252,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,1
3263,1
3264,1
3265,0
3266,1
3268,1
3269,1
3270,1
3274,1
3275,1
3277,1
3279,1
3280,1
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3288,1
3289,1
3290,1
3291,1
3293,1
3295,1
3297,1
3303,1
3304,1
3305,1
3307,1
3308,1
3310,0
3319,1
3322,1
3324,1
3326,1
3330,1
3332,1
3334,1
3335,1
3338,1
3340,1
3342,1
3344,1
3345,1
3346,1
3347,1
3348,1
3351,1
3352,1
3353,1
3354,1
3355,1
3356,1
3358,1
3359,1
3361,1
3362,1
3364,0
3367,1
3370,1
3374,0
3375,1
3378,1
3379,1
3380,1
3381,1
3382,1
3383,1
3385,1
3386,1
3387,1
3388,1
3390,0
3391,1
3392,1
3395,1
3399,1
3403,1
3404,1
3405,1
3406,1
3407,1
3412,1
3415,1
3417,1
3424,1
3425,1
3427,1
3430,1
3432,1
3437,1
3444,1
3458,1
3463,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,1
3474,1
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3490,1
3491,1
3492,1
3494,1
3496,1
3497,1
3526,1
3528,1
3530,1
3531,1
3545,1
3547,1
3549,1
3554,1
3558,1
3584,1
3587,1
3596,1
3598,1
3601,1
3603,1
3605,1
3618,1
3621,1
3628,1
3631,0
3632,1
3633,1
3636,1
3637,0
3638,1
3639,1
3641,1
3642,1
3643,1
3644,1
3658,1
3663,1
3665,0
3667,1
3668,1
3672,1
3673,1
3674,1
3676,1
3677,1
3678,1
3683,1
3694,1
3700,1
3703,1
3715,1
3738,1
3739,1
3748,1
3749,1
3792,1
3794,1
3812,1
3814,1
3823,1
3830,1
3836,1
3874,1
3876,1
3877,1
3878,1
3879,1
3880,1
3881,1
3883,1
3886,1
3887,1
3890,1
3891,1
3897,1
3898,1
3899,1
3900,1
3902,1
3903,1
3904,1
3905,1
3913,1
3914,1
3921,1
3928,1
3929,1
3932,1
3935,1
3936,1
3937,1
3941,1
3942,1
3944,1
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,1
3956,1
3957,1
3958,1
3973,1
3977,1
3978,1
3979,1
3980,1
3981,1
3982,1
3983,1
3984,1
3986,1
4000,1
4001,1
4002,1
4003,1
4004,1
4007,1
4010,1
4013,1
4014,1
4015,1
4016,1
4018,1
4019,1
4020,1
4021,1
4022,1
4024,1
4170,1
4246,1
4307,1
4326,1
4327,1
4329,1
4407,1
4424,1
4425,1
4427,1
4435,1
4498,1
4579,1
4586,1
4587,1
4588,1
4589,1
4590,1
4591,1
4592,1
4593,1
4594,1
4595,1
4596,1
4597,1
4598,1
4599,1
4600,1
4601,1
4602,1
4603,1
4605,1
4607,1
4608,1
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,1
4620,1
4623,1
4634,1
4649,1
4661,1
4689,1
4705,0
4706,1
4707,1
4708,1
4709,1
4710,1
4711,1
4712,1
4739,1
4742,0
4744,1
4746,1
4754,0
4759,1
4760,1
4763,1
4764,1
4765,1
4766,1
4768,1
4769,1
4770,0
4771,1
4772,1
4773,1
4779,1
4781,1
4783,1
4785,1
4786,1
4788,1
4789,1
4791,1
4792,1
4793,1
4794,1
4795,0
4796,1
4797,1
4798,1
4801,1
4802,1
4803,1
4804,1
4805,1
4807,1
4808,1
4809,1
4811,1
4813,1
4814,1
4815,1
4818,1
4822,1
4823,1
4824,1
4825,1
4830,1
4831,1
4832,1
4833,1
4835,1
4837,1
4843,1
4845,1
4846,1
4847,0
4848,1
4850,1
4857,1
4858,1
4860,1
4861,1
4863,1
4866,1
4869,1
4935,1
4980,1
5012,1
5014,0
5035,1
5037,0
5038,1
5041,0
5043,0
5044,1
5049,1
5050,0
5053,1
5054,0
5055,1
5057,1
5058,0
5065,1
5086,1
5102,1
5120,1
5247,1
5254,1
5265,1
5266,0
5267,0
5268,0
5269,0
5270,0
5271,0
5272,1
5273,1
5274,0
5275,0
5276,0
5277,1
5278,0
5279,1
5280,0
5281,0
5282,0
5283,0
5285,1
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,1
5293,0
5296,1
5297,1
5298,0
5300,1
5301,0
5302,1
5303,0
5304,0
5305,0
5306,1
5307,1
5308,0
5309,1
5310,1
5311,0
5313,1
5314,1
5315,1
5316,0
5317,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5348,1
5402,1
5403,1
5404,1
5405,1
5407,1
5410,1
5414,1
5419,1
5420,1
5421,1
5424,1
5426,1
5427,1
5429,1
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5460,1
5462,1
5463,0
5466,1
5468,1
5469,1
5470,1
5472,1
5484,1
5507,1
5515,1
5547,1
5562,1
5565,1
5572,1
5577,1
5603,1
5714,1
5739,1
5855,1
5874,1
5930,1
5931,1
5964,1
5979,1
5985,1
6061,1
6073,1
6165,1
6198,1
6201,1
6203,1
6206,1
6207,1
6208,1
6210,1
6213,1
6227,0
6228,0
6243,1
6245,1
6253,1
6289,1
6292,1
6298,1
6315,1
6317,1
6318,1
6319,1
6321,1
6323,1
6324,1
6326,1
6327,1
6328,1
6329,1
6330,1
6333,1
6337,1
6345,1
6346,1
6347,1
6348,1
6350,1
6353,1
6363,1
6364,1
6368,1
6374,1
6380,1
6381,1
6384,1
6385,1
6386,1
6389,1
6390,1
6397,1
6399,1
6401,1
6403,1
6404,1
6405,1
6406,1
6409,1
6411,1
6412,1
6414,1
6415,1
6417,1
6419,1
6422,1
6423,1
6424,1
6425,1
6426,1
6428,1
6429,1
6431,1
6433,1
6437,1
6438,1
6439,1
6442,1
6443,1
6444,1
6445,1
6446,1
6447,1
6452,1
6453,1
6461,1
6464,1
6475,1
6476,1
6477,1
6481,1
6485,1
6486,1
6497,0
6518,1
6520,1
6522,1
6524,1
6525,1
6534,1
6535,1
6537,1
6542,0
6543,0
6544,1
6554,1
6555,1
6561,1
6563,1
6564,1
6567,1
6571,1
6572,1
6574,1
6576,1
6578,1
6581,1
6582,1
6583,1
6584,1
6585,1
6595,1
6596,1
6597,1
6622,1
6624,1
6625,1
6626,1
6627,1
6628,1
6629,1
6630,1
6631,1
6637,1
6638,1
6639,1
6641,1
6642,1
6644,1
6647,1
6648,1
6649,1
6651,1
6652,1
6653,1
6655,1
6656,1
6657,1
6660,1
6664,1
6668,1
6669,1
6671,1
6680,1
6689,1
6696,1
6697,1
6699,1
6701,1
6702,1
6703,1
6705,1
6706,1
6707,1
6708,1
6710,1
6711,1
6712,1
6713,1
6716,1
6719,1
6726,1
6727,1
6728,1
6729,1
6730,1
6732,1
6733,1
6734,1
6735,1
6738,1
6739,1
6741,1
6751,1
6753,1
6755,1
6756,1
6757,1
6758,1
6759,1
6760,1
6761,1
6763,1
6780,0
6784,1
6791,1
6797,1
6799,1
6800,1
6813,1
6814,1
6819,1
6821,1
6823,1
6824,1
6826,1
6828,1
6829,1
6831,1
6834,1
6835,1
6836,1
6837,1
6839,1
6844,1
6849,1
6899,1
6901,0
6915,1
6928,1
6940,1
6957,1
6971,1
6972,1
6986,1
6989,1
6990,1
6991,1
6992,1
6993,1
6995,1
7002,1
7005,1
7014,1
7023,1
7024,1
7025,1
7026,1
7029,1
7034,1
7044,1
7050,1
7053,1
7065,1
7066,1
7067,1
7069,1
7073,0
7088,1
7153,1
7163,1
7165,1
7166,1
7167,1
7168,1
7171,0
7176,1
7179,1
7182,0
7186,1
7187,1
7192,1
7193,1
7194,1
7195,1
7196,1
7198,1
7201,1
7203,1
7207,1
7208,0
7211,1
7216,1
7217,0
7218,1
7220,1
7221,1
7224,0
7227,0
7228,1
7232,1
7233,1
7246,1
7250,1
7251,1
7252,1
7336,1
7345,0
7377,1
7379,1
7390,1
7392,1
7400,1
7403,1
7405,1
7406,1
7411,1
7413,1
7415,1
7417,1
7425,1
7430,1
7454,1
7466,0
7467,1
7475,1
7476,1
7480,1
7504,1
7505,1
7512,1
7514,1
7551,1
7567,1
7575,0
7590,1
7592,1
7595,1
7621,0
7624,0
7630,1
7648,1
7656,1
7676,1
7680,1
7684,1
7687,0
7698,1
7707,1
7709,1
7710,1
7714,1
7718,0
7721,1
7722,1
7724,1
7727,1
7731,1
7738,1
7754,1
7755,1
7756,1
7758,1
7759,1
7761,1
7820,1
7852,1
7932,1
7936,0
8000,1
8001,1
8002,1
8005,1
8007,1
8008,1
8010,1
8011,1
8012,1
8014,1
8021,1
8023,1
8025,0
8029,1
8031,1
8033,1
8035,1
8036,1
8037,0
8038,0
8039,0
8041,0
8042,0
8044,1
8045,1
8055,1
8063,0
8064,1
8065,1
8066,1
8071,1
8072,1
8076,1
8078,1
8079,1
8081,1
8086,1
8090,1
8096,1
8122,1
8129,0
8231,1
8234,1
8240,1
8258,1
8260,1
8267,1
8274,1
8280,1
8288,1
8348,1
8350,1
8352,1
8361,1
8369,1
8399,0
8408,1
8418,1
8442,0
8469,1
8528,1
8550,0
8554,1
8565,1
8568,1
8578,1
8581,1
8585,1
8587,1
8590,1
8592,1
8596,1
8598,0
8602,1
8626,1
8636,1
8644,1
8667,0
8688,1
8697,1
8731,1
8743,1
8753,1
8809,1
8810,1
8813,1
8834,1
8844,0
8860,1
8861,0
8862,1
8863,1
8867,1
8868,1
8869,1
8873,1
8888,1
8890,1
8903,1
8921,1
8944,1
8954,1
8971,1
8990,0
8995,1
8998,0
9004,1
9006,1
9010,0
9011,1
9012,1
9014,1
9016,1
9017,0
9018,1
9021,0
9025,1
9026,1
9028,1
9030,1
9037,1
9040,1
9042,1
9043,1
9056,0
9058,0
9155,1
9171,1
9182,1
9184,0
9191,1
9198,1
9201,1
9204,1
9220,0
9226,1
9232,1
9234,1
9247,1
9248,0
9257,1
9258,1
9312,1
9314,1
9319,1
9321,1
9322,1
9328,1
9333,1
9336,1
9337,1
9338,1
9351,1
9353,1
9363,1
9364,1
9403,1
9427,1
9439,1
9443,1
9471,1
9484,1
9486,1
9493,1
9504,1
9505,0
9508,1
9510,1
9572,1
9573,1
9584,1
9587,1
9596,0
9599,1
9604,1
9607,0
9611,0
9612,1
9613,1
9616,1
9669,1
9678,1
9686,1
9687,1
9690,1
9694,1
9699,1
9710,1
9719,1
9722,1
9731,1
9732,1
9734,1
9745,1
9759,1
9783,1
9785,1
9788,0
9795,1
9808,1
9817,1
9824,1
9830,1
9834,1
9835,1
9838,1
9845,1
9847,1
9850,1
9864,1
9871,1
9872,1
9884,1
9887,1
9888,0
9889,1
9894,0
9909,1
9914,1
9937,1
9952,0
9953,1
9971,1
9975,1
9976,1
9977,1
9979,1
9983,1
9986,1
9993,0
9995,1
9997,0
9999,1
10004,1
10018,0
10019,1
10024,1
10028,0
10033,1
10048,1
10055,1
10064,1
10071,1
10086,1
10087,1
10088,1
10089,1
10105,0
10106,1
10116,1
10119,1
10120,0
10122,1
10124,1
10137,0
10149,1
10152,0
10169,0
10170,0
10177,0
10183,1
10184,0
10189,1
10192,0
10208,1
10218,0
10226,1
10227,0
10231,1
10233,1
10268,1
10293,1
10330,1
10334,0
10341,0
10350,1
10351,0
10352,1
10365,0
10367,0
10394,1
10464,1
10467,1
10470,1
10475,1
10476,1
10477,1
10478,1
10479,1
10483,1
10485,1
10487,1
10490,1
10491,1
10493,1
10497,1
10501,1
10502,1
10510,1
10515,1
10518,0
10521,1
10522,1
10523,1
10529,1
10531,1
10537,1
10543,1
10545,1
10548,1
10552,1
10557,1
10567,1
10568,1
10571,0
10577,1
10584,1
10587,1
10588,1
10589,0
10597,1
10600,1
10602,1
10606,1
10607,1
10608,1
10609,1
10652,1
10654,1
10657,0
10664,1
10673,0
10677,1
10681,0
10709,1
10716,1
10744,1
10755,1
10756,1
10760,1
10773,1
10775,1
10778,1
10800,1
10802,1
10804,1
10811,1
10827,1
10861,1
10864,1
10866,1
10919,1
10921,1
10924,0
10925,0
10926,1
10934,1
10940,1
10944,1
10949,1
10953,0
10956,1
10958,1
10960,0
10968,1
10969,1
10972,1
10998,1
11011,1
11016,1
11024,1
11030,1
11031,0
11044,1
11046,1
11100,1
11111,1
11116,0
11140,1
11148,1
11150,1
11160,1
11176,1
11180,1
11181,1
11184,1
11186,1
11188,1
11200,1
11204,1
11208,1
11210,0
11217,1
11228,1
11236,1
11239,1
11246,1
11250,0
11252,1
11254,1
11261,1
11266,1
11270,1
11271,0
11273,1
11275,1
11278,1
11279,1
11281,1
11287,1
11297,1
11299,0
11302,1
11323,1
11329,1
11330,1
11333,1
11334,0
11337,1
11353,1
11372,1
11397,0
11398,0
11400,1
11402,1
11418,1
11425,1
11439,0
11440,1
11456,1
11470,1
11471,1
11472,0
11485,0
11488,1
11498,1
11505,0
11512,0
11514,0
11534,1
11540,1
11546,1
11547,1
11551,1
11553,1
11555,1
11558,1
11568,1
11571,1
11574,1
11577,1
11579,0
11580,0
11582,0
11598,1
11599,0
11604,0
11607,1
11621,1
11625,1
11629,1
11630,1
11631,1
11633,0
11671,0
11683,1
11684,1
11685,1
11689,1
11725,1
11742,1
11747,1
11761,1
11763,1
11766,1
11806,1
11819,1
11837,1
11838,1
11840,1
11841,1
11842,0
11843,1
11844,1
11846,1
11847,1
11851,1
11852,1
11855,1
11857,1
11859,1
11862,0
11865,1
11868,1
11876,1
11911,1
11913,1
11915,1
11930,1
12008,0
12054,1
12057,1
12058,1
12059,1
12078,0
12110,1
12116,1
12124,1
12135,1
12140,1
12147,1
12156,1
12166,1
12169,1
12200,1
12216,0
12239,0
12240,1
12258,1
12262,0
12265,0
12287,0
12288,0
12293,0
12294,0
12303,1
12305,1
12318,1
12321,0
12322,0
12324,1
12330,0
12331,0
12332,0
12333,0
12339,0
12341,1
12344,0
12345,0
12347,0
12363,0
12365,0
12367,0
12373,0
12374,1
12375,0
12377,0
12381,1
12383,0
12386,0
12391,0
12404,1
12445,1
12492,1
12501,0
12509,1
12514,1
12516,1
12517,1
12519,1
12520,1
12529,1
12535,1
12536,0
12537,1
12538,0
12540,0
12544,0
12546,1
12553,1
12555,0
12558,0
12581,1
12584,0
12590,1
12601,0
12603,0
12606,1
12609,1
12612,0
12629,0
12634,1
12638,1
12672,0
12675,0
12681,1
12682,1
12684,0
12685,1
12687,1
12691,1
12704,1
12705,1
12707,1
12711,1
12712,1
12733,1
12740,1
12754,1
12755,1
12757,0
12758,1
12797,1
12799,1
12800,1
12801,1
12804,1
12808,1
12810,1
12813,1
12820,1
12826,1
12847,1
12850,1
12906,1
12917,1
12924,1
12932,1
12939,1
12942,1
12966,1
12967,1
12977,1
12978,1
12999,1
13006,1
13047,1
13054,1
13067,1
13068,1
13077,1
13082,1
13088,1
13089,1
13098,1
13105,1
13117,1
13120,1
13163,1
13188,1
13190,1
13219,1
13250,1
13251,1
13254,1
13255,0
13257,1
13260,1
13269,1
13273,1
13281,1
13286,1
13296,1
13297,1
13298,1
13307,0
13313,1
13321,1
13334,1
13335,0
13344,1
13345,1
13346,1
13349,1
13354,1
13356,1
13357,1
13400,0
13409,1
13417,1
13431,1
13432,0
13440,1
13478,1
13483,1
13484,1
13487,1
13494,1
13499,1
13518,1
13520,0
13522,1
13524,1
13541,0
13560,1
13564,1
13570,1
13576,1
13578,1
13590,1
13592,1
13613,1
13615,1
13627,1
13635,0
13641,1
13654,1
13669,1
13673,1
13674,1
13676,1
13678,0
13681,0
13683,0
13685,0
13686,0
13695,1
13700,1
13703,1
13704,1
13705,1
13706,1
13707,1
13713,1
13718,1
13719,1
13720,1
13721,0
13722,1
13730,1
13733,1
13734,1
13736,1
13742,1
13743,1
13744,1
13746,1
13747,1
13751,1
13753,1
13758,0
13763,1
13769,1
13770,1
13792,1
13795,1
13803,1
13806,1
13815,1
13817,1
13828,1
13829,1
13834,1
13835,1
13839,0
13846,1
13863,1
13870,1
13871,1
13873,1
13891,1
13892,0
13896,1
13910,1
13926,1
13927,0
13929,1
13955,1
13956,1
13958,0
13977,0
13979,1
13980,1
13981,1
13982,1
13983,1
13985,1
13988,1
13991,1
13992,1
13994,1
13995,1
13996,1
13997,1
13998,1
13999,1
14000,1
14002,1
14003,1
14009,1
14010,1
14011,1
14012,1
14014,1
14018,1
14020,1
14021,1
14023,0
14026,1
14027,1
14029,1
14030,1
14031,1
14035,0
14052,1
14055,1
14056,1
14059,1
14060,1
14069,0
14110,1
14111,1
14112,1
14120,1
14122,1
14125,1
14126,1
14128,1
14130,1
14131,1
14290,1
14309,1
14324,1
14329,1
14337,1
14370,1
14371,1
14384,0
14398,1
14407,1
14422,1
14428,1
14431,1
14436,1
14444,1
14448,1
14451,1
14459,0
14460,1
14477,1
14478,1
14481,1
14482,1
14488,1
14490,0
14499,1
14505,1
14518,1
14523,1
14529,1
14530,1
14543,0
14546,1
14572,1
14578,1
14580,0
14587,1
14588,1
14592,1
14597,1
14600,1
14601,1
14608,1
14612,0
14620,1
14623,1
14624,1
14639,1
14640,1
14643,1
14644,1
14647,1
14648,1
14649,1
14651,1
14652,1
14653,1
14665,1
14666,1
14671,0
14675,1
14677,1
14680,0
14682,0
14692,0
14699,0
14701,0
14705,0
14709,0
14712,0
14714,0
14715,0
14717,0
14718,0
14719,0
14727,0
14729,0
14753,0
14754,0
14756,0
14758,0
14759,0
14760,0
14762,0
14763,0
14764,0
14766,0
14783,0
14787,1
14791,0
14792,0
14814,0
14827,1
14842,1
14873,1
14876,1
14903,1
14905,0
14906,0
14918,0
14940,1
14978,1
14979,1
14986,1
15002,1
15003,1
15004,1
15028,1
15043,1
15062,1
15082,1
15087,1
15090,1
15091,1
15100,1
15145,1
15221,1
15225,1
15243,1
15245,1
15253,1
15266,1
15272,1
15349,0
15400,0
15405,0
15408,1
15428,1
15502,1
15550,1
15568,0
15571,1
15583,1
15586,1
15592,1
15599,1
15601,1
15604,1
15606,1
15607,1
15614,1
15615,1
15616,1
15622,1
15623,1
15659,1
15661,1
15668,1
15672,1
15686,1
15691,1
15707,1
15712,1
15714,1
15715,1
15817,1
15819,1
15825,1
15826,1
15828,1
15830,1
15831,1
15844,1
15887,1
15946,1
15963,1
15965,1
15967,1
15968,1
15986,1
15994,1
15999,1
16006,1
16015,1
16073,1
16075,1
16083,1
16086,1
16100,1
16108,1
16116,1
16120,1
16124,1
16136,1
16167,1
16168,1
16187,1
16189,1
16191,1
16201,1
16203,1
16206,1
16212,1
16214,1
16233,1
16243,1
16247,1
16248,1
16250,1
16252,1
16253,1
16259,1
16272,1
16296,1
16301,1
16302,1
16317,1
16319,0
16322,1
16323,1
16328,1
16331,1
16463,1
16765,1
16766,1
16777,1
16883,1
16902,1
17303,1
17311,1
17320,1
17465,1
17477,1
17483,1
17504,1
17505,1
17511,1
17517,1
17518,1
17521,1
17542,0
17567,1
17574,1
17580,0
17587,1
17590,1
17593,0
17601,1
17602,1
17606,1
17610,0
17611,1
17623,1
17656,1
17659,1
17661,0
17665,1
17669,0
17672,0
17674,1
17676,1
17688,1
17690,0
