label_id,tag,tag_count,description
39810,1.0,2.0,0.0
39811,0.0,0.0,0.0
39812,1.0,1.0,0.0
39813,1.0,1.0,0.0
39814,1.0,1.0,0.0
39815,1.0,1.0,0.0
39816,1.0,1.0,0.0
39817,0.0,0.0,0.0
39818,1.0,1.0,0.0
39819,0.0,0.0,0.0
39820,1.0,1.0,0.0
39821,1.0,1.0,0.0
39823,1.0,1.0,0.0
39824,0.0,0.0,0.0
39825,1.0,1.0,0.0
39826,1.0,1.0,0.0
39827,0.0,0.0,0.0
39828,1.0,1.0,0.0
39829,1.0,1.0,0.0
39830,0.0,0.0,0.0
39831,1.0,1.0,0.0
39832,1.0,1.0,0.0
39834,1.0,1.0,0.0
39838,1.0,1.0,0.0
39839,1.0,1.0,0.0
39840,1.0,1.0,0.0
39841,1.0,1.0,0.0
39842,1.0,1.0,0.0
39843,1.0,1.0,0.0
39845,1.0,1.0,0.0
39846,0.0,0.0,0.0
39847,1.0,1.0,0.0
39848,0.0,0.0,0.0
39849,1.0,1.0,0.0
39850,1.0,1.0,0.0
39851,0.0,0.0,0.0
39852,1.0,1.0,0.0
39853,1.0,1.0,0.0
39854,1.0,1.0,0.0
39855,1.0,1.0,0.0
39856,1.0,1.0,0.0
39857,1.0,1.0,0.0
39858,1.0,1.0,0.0
39859,1.0,1.0,0.0
39860,1.0,1.0,0.0
39861,0.0,0.0,0.0
39862,1.0,1.0,0.0
39863,1.0,1.0,0.0
39864,1.0,1.0,0.0
39865,1.0,1.0,0.0
39866,1.0,1.0,0.0
39867,1.0,1.0,0.0
39868,1.0,1.0,0.0
39869,1.0,1.0,0.0
39870,1.0,1.0,0.0
39871,1.0,1.0,0.0
39872,1.0,1.0,0.0
39873,1.0,1.0,0.0
39874,1.0,1.0,0.0
39875,1.0,1.0,0.0
39876,1.0,1.0,0.0
39877,1.0,1.0,0.0
39878,1.0,1.0,0.0
39879,0.0,0.0,0.0
39880,1.0,1.0,0.0
39881,1.0,1.0,0.0
39882,1.0,1.0,0.0
39883,1.0,1.0,0.0
39884,1.0,1.0,0.0
39885,1.0,1.0,0.0
39886,1.0,1.0,0.0
39887,1.0,1.0,0.0
39888,1.0,1.0,0.0
39889,1.0,1.0,0.0
39890,1.0,1.0,0.0
39891,1.0,1.0,0.0
39892,1.0,1.0,0.0
39893,1.0,1.0,0.0
39894,1.0,1.0,0.0
39895,1.0,1.0,0.0
39896,1.0,1.0,0.0
39897,0.0,0.0,0.0
39898,0.0,0.0,0.0
39899,1.0,1.0,0.0
39900,0.0,0.0,0.0
39901,0.0,0.0,0.0
39902,0.0,0.0,0.0
39903,0.0,0.0,0.0
39904,1.0,2.0,0.0
39905,1.0,1.0,0.0
39906,1.0,1.0,0.0
39907,1.0,1.0,0.0
39908,1.0,1.0,0.0
39909,1.0,2.0,0.0
39910,1.0,1.0,0.0
39911,1.0,1.0,0.0
39912,1.0,1.0,0.0
39913,1.0,1.0,0.0
39914,1.0,1.0,0.0
39915,1.0,1.0,0.0
39916,1.0,1.0,0.0
39917,1.0,1.0,0.0
39918,1.0,1.0,0.0
39919,1.0,1.0,0.0
39920,1.0,1.0,0.0
39921,1.0,1.0,0.0
39922,1.0,1.0,0.0
39923,1.0,1.0,0.0
39924,1.0,1.0,0.0
39925,1.0,1.0,0.0
39926,1.0,1.0,0.0
39927,1.0,1.0,0.0
39928,1.0,1.0,0.0
39929,0.0,0.0,0.0
39930,0.0,0.0,0.0
39931,1.0,1.0,0.0
39932,1.0,1.0,0.0
39933,0.0,0.0,0.0
39934,1.0,1.0,0.0
39935,1.0,1.0,0.0
39936,1.0,1.0,0.0
39937,0.0,0.0,0.0
39938,0.0,0.0,0.0
39939,1.0,1.0,0.0
39940,1.0,1.0,0.0
39941,0.0,0.0,0.0
39942,0.0,0.0,0.0
39943,1.0,1.0,0.0
39944,0.0,0.0,0.0
39945,0.0,0.0,0.0
39946,1.0,1.0,0.0
39947,1.0,1.0,0.0
39948,1.0,1.0,0.0
39949,1.0,1.0,0.0
39950,1.0,1.0,0.0
39951,0.0,0.0,0.0
39952,0.0,0.0,0.0
39953,0.0,0.0,0.0
39954,0.0,0.0,0.0
39955,0.0,0.0,0.0
39956,0.0,0.0,0.0
39957,0.0,0.0,0.0
39958,0.0,0.0,0.0
39959,0.0,0.0,0.0
39960,0.0,0.0,0.0
39961,0.0,0.0,0.0
39962,0.0,0.0,0.0
39963,1.0,1.0,0.0
39964,0.0,0.0,0.0
39965,0.0,0.0,0.0
39966,0.0,0.0,0.0
39967,0.0,0.0,0.0
39968,0.0,0.0,0.0
39969,0.0,0.0,0.0
39970,1.0,1.0,0.0
39971,1.0,1.0,0.0
39972,1.0,1.0,0.0
39973,0.0,0.0,0.0
39975,1.0,1.0,0.0
39976,1.0,1.0,0.0
39977,1.0,1.0,0.0
39978,0.0,0.0,0.0
39979,0.0,0.0,0.0
39980,0.0,0.0,0.0
39981,0.0,0.0,0.0
39982,1.0,1.0,0.0
39983,1.0,1.0,0.0
39984,1.0,1.0,0.0
39985,0.0,0.0,0.0
39986,0.0,0.0,0.0
39987,1.0,1.0,0.0
39988,1.0,1.0,0.0
39989,0.0,0.0,0.0
39990,1.0,1.0,0.0
39991,0.0,0.0,0.0
39992,0.0,0.0,0.0
39993,1.0,1.0,0.0
39994,0.0,0.0,0.0
39996,0.0,0.0,0.0
39997,0.0,0.0,0.0
40000,0.0,0.0,0.0
40001,1.0,1.0,0.0
40002,0.0,0.0,0.0
40003,1.0,1.0,0.0
40004,0.0,0.0,0.0
40005,1.0,1.0,0.0
40006,1.0,1.0,0.0
40008,0.0,0.0,0.0
40010,1.0,1.0,0.0
40011,1.0,1.0,0.0
40012,1.0,1.0,0.0
40013,0.0,0.0,0.0
40014,1.0,1.0,0.0
40015,1.0,1.0,0.0
40017,1.0,1.0,0.0
40018,1.0,1.0,0.0
40020,1.0,1.0,0.0
40022,1.0,1.0,0.0
40023,1.0,1.0,0.0
40024,1.0,1.0,0.0
40025,1.0,1.0,0.0
40026,1.0,1.0,0.0
40027,0.0,0.0,0.0
40028,1.0,1.0,0.0
40029,1.0,1.0,0.0
40030,0.0,0.0,0.0
40032,0.0,0.0,0.0
40033,0.0,0.0,0.0
40034,0.0,0.0,0.0
40035,0.0,0.0,0.0
40037,1.0,1.0,0.0
40038,0.0,0.0,0.0
40040,1.0,1.0,0.0
40041,1.0,1.0,0.0
40042,1.0,1.0,0.0
40043,1.0,1.0,0.0
40044,1.0,1.0,0.0
40045,0.0,0.0,0.0
40046,1.0,1.0,0.0
40047,1.0,1.0,0.0
40049,0.0,0.0,0.0
40050,0.0,0.0,0.0
40051,0.0,0.0,0.0
40052,0.0,0.0,0.0
40053,1.0,1.0,0.0
40054,1.0,1.0,0.0
40055,1.0,1.0,0.0
40057,1.0,1.0,0.0
40058,1.0,1.0,0.0
40061,1.0,1.0,0.0
40062,1.0,1.0,0.0
40064,1.0,1.0,0.0
40066,1.0,1.0,0.0
40067,0.0,0.0,0.0
40068,1.0,1.0,0.0
40069,1.0,1.0,0.0
40070,1.0,1.0,0.0
40071,1.0,1.0,0.0
40072,1.0,1.0,0.0
40073,1.0,1.0,0.0
40074,1.0,1.0,0.0
40075,1.0,1.0,0.0
40076,1.0,1.0,0.0
40077,1.0,1.0,0.0
40078,0.0,0.0,0.0
40079,1.0,1.0,0.0
40080,1.0,1.0,0.0
40081,0.0,0.0,0.0
40082,1.0,2.0,0.0
40084,1.0,2.0,0.0
40085,1.0,1.0,0.0
40086,1.0,1.0,0.0
40087,1.0,1.0,0.0
40088,1.0,1.0,0.0
40090,1.0,1.0,0.0
40091,1.0,1.0,0.0
40092,1.0,1.0,0.0
40094,1.0,1.0,0.0
40095,0.0,0.0,0.0
40096,1.0,1.0,0.0
40098,1.0,1.0,0.0
40099,0.0,0.0,0.0
40100,0.0,0.0,0.0
40101,1.0,1.0,0.0
40103,0.0,0.0,0.0
40106,0.0,0.0,0.0
40107,0.0,0.0,0.0
40108,1.0,1.0,0.0
40109,1.0,1.0,0.0
40110,1.0,1.0,0.0
40111,1.0,1.0,0.0
40112,1.0,1.0,0.0
40113,0.0,0.0,0.0
40114,1.0,1.0,0.0
40115,1.0,1.0,0.0
40116,1.0,1.0,0.0
40117,1.0,1.0,0.0
40118,1.0,1.0,0.0
40119,1.0,1.0,0.0
40120,1.0,1.0,0.0
40121,1.0,1.0,0.0
40122,1.0,1.0,0.0
40123,1.0,1.0,0.0
40124,1.0,1.0,0.0
40125,1.0,1.0,0.0
40126,1.0,1.0,0.0
40127,1.0,1.0,0.0
40128,1.0,1.0,0.0
40129,0.0,0.0,0.0
40130,1.0,1.0,0.0
40131,0.0,0.0,0.0
40132,1.0,1.0,0.0
40134,1.0,1.0,0.0
40135,0.0,0.0,0.0
40136,0.0,0.0,0.0
40137,0.0,0.0,0.0
40138,0.0,0.0,0.0
40139,1.0,1.0,0.0
40140,0.0,0.0,0.0
40141,0.0,0.0,0.0
40142,0.0,0.0,0.0
40143,1.0,1.0,0.0
40144,0.0,0.0,0.0
40145,1.0,1.0,0.0
40146,1.0,1.0,0.0
40147,1.0,2.0,0.0
40148,1.0,1.0,0.0
40150,1.0,1.0,0.0
40151,1.0,1.0,0.0
40152,1.0,1.0,0.0
40153,1.0,1.0,0.0
40154,1.0,1.0,0.0
40155,1.0,1.0,0.0
40156,1.0,1.0,0.0
40157,1.0,2.0,0.0
40158,1.0,1.0,0.0
40159,1.0,1.0,0.0
40160,1.0,1.0,0.0
40161,1.0,1.0,0.0
40162,1.0,1.0,0.0
40163,1.0,1.0,0.0
40164,1.0,1.0,0.0
40166,1.0,1.0,0.0
40167,1.0,1.0,0.0
40168,1.0,1.0,0.0
40169,1.0,1.0,0.0
40170,1.0,2.0,0.0
40171,1.0,1.0,0.0
40172,1.0,1.0,0.0
40173,1.0,1.0,0.0
40174,1.0,1.0,0.0
40175,1.0,1.0,0.0
40176,0.0,0.0,0.0
40177,1.0,1.0,0.0
40178,0.0,0.0,0.0
40179,0.0,0.0,0.0
40180,1.0,1.0,0.0
40181,0.0,0.0,0.0
40182,0.0,0.0,0.0
40183,1.0,1.0,0.0
40184,0.0,0.0,0.0
40185,0.0,0.0,0.0
40187,0.0,0.0,0.0
40188,0.0,0.0,0.0
40189,1.0,1.0,0.0
40190,1.0,2.0,0.0
40191,1.0,1.0,0.0
40192,0.0,0.0,0.0
40193,0.0,0.0,0.0
40194,0.0,0.0,0.0
40195,0.0,0.0,0.0
40196,0.0,0.0,0.0
40197,0.0,0.0,0.0
40198,0.0,0.0,0.0
40199,0.0,0.0,0.0
40200,0.0,0.0,0.0
40201,0.0,0.0,0.0
40202,1.0,1.0,0.0
40203,0.0,0.0,0.0
40204,0.0,0.0,0.0
40205,1.0,1.0,0.0
40206,0.0,0.0,0.0
40209,0.0,0.0,0.0
40210,0.0,0.0,0.0
40211,1.0,1.0,0.0
40212,0.0,0.0,0.0
40213,0.0,0.0,0.0
40214,1.0,1.0,0.0
40215,1.0,1.0,0.0
40216,1.0,1.0,0.0
40217,1.0,1.0,0.0
40218,1.0,1.0,0.0
40219,0.0,0.0,0.0
40220,0.0,0.0,0.0
40221,1.0,1.0,0.0
40222,1.0,1.0,0.0
40223,1.0,1.0,0.0
40224,1.0,1.0,0.0
40226,1.0,1.0,0.0
40227,1.0,1.0,0.0
40228,1.0,1.0,0.0
40229,1.0,1.0,0.0
40230,0.0,0.0,0.0
40231,1.0,1.0,0.0
40232,1.0,1.0,0.0
40233,1.0,1.0,0.0
40234,1.0,1.0,0.0
40235,1.0,1.0,0.0
40236,1.0,1.0,0.0
40237,1.0,1.0,0.0
40238,0.0,0.0,0.0
40239,1.0,1.0,0.0
40240,1.0,1.0,0.0
40241,1.0,1.0,0.0
40242,1.0,1.0,0.0
40243,1.0,1.0,0.0
40244,0.0,0.0,0.0
40247,0.0,0.0,0.0
40248,0.0,0.0,0.0
40249,0.0,0.0,0.0
40250,1.0,1.0,0.0
40252,0.0,0.0,0.0
40253,0.0,0.0,0.0
40254,0.0,0.0,0.0
40255,0.0,0.0,0.0
40257,1.0,1.0,0.0
40258,1.0,1.0,0.0
40259,1.0,1.0,0.0
40261,1.0,1.0,0.0
40262,1.0,2.0,0.0
40263,1.0,1.0,0.0
40264,1.0,1.0,0.0
40265,1.0,1.0,0.0
40266,1.0,1.0,0.0
40268,1.0,1.0,0.0
40269,1.0,1.0,0.0
40270,1.0,1.0,0.0
40271,1.0,1.0,0.0
40272,1.0,1.0,0.0
40273,1.0,1.0,0.0
40274,1.0,1.0,0.0
40275,1.0,1.0,0.0
40277,0.0,0.0,0.0
40278,0.0,0.0,0.0
40279,1.0,1.0,0.0
40280,0.0,0.0,0.0
40281,0.0,0.0,0.0
40282,1.0,1.0,0.0
40283,1.0,1.0,0.0
40284,1.0,1.0,0.0
40287,1.0,1.0,0.0
40288,1.0,1.0,0.0
40289,0.0,0.0,0.0
40290,0.0,0.0,0.0
40291,0.0,0.0,0.0
40292,0.0,0.0,0.0
40293,0.0,0.0,0.0
40294,0.0,0.0,0.0
40295,0.0,0.0,0.0
40296,1.0,1.0,0.0
40297,1.0,1.0,0.0
40298,0.0,0.0,0.0
40299,1.0,1.0,0.0
40300,0.0,0.0,0.0
40301,1.0,1.0,0.0
40302,1.0,1.0,0.0
40303,1.0,1.0,0.0
40304,0.0,0.0,0.0
40305,0.0,0.0,0.0
40306,1.0,1.0,0.0
40307,1.0,1.0,0.0
40308,0.0,0.0,0.0
40309,1.0,1.0,0.0
40310,1.0,1.0,0.0
40311,0.0,0.0,0.0
40312,0.0,0.0,0.0
40313,0.0,0.0,0.0
40314,0.0,0.0,0.0
40315,1.0,1.0,0.0
40316,0.0,0.0,0.0
40317,0.0,0.0,0.0
40318,1.0,1.0,0.0
40319,1.0,1.0,0.0
40320,1.0,1.0,0.0
40321,1.0,1.0,0.0
40322,1.0,1.0,0.0
40323,1.0,1.0,0.0
40324,1.0,1.0,0.0
40325,0.0,0.0,0.0
40326,0.0,0.0,0.0
40327,1.0,1.0,0.0
40328,1.0,1.0,0.0
40329,0.0,0.0,0.0
40330,1.0,1.0,0.0
40331,0.0,0.0,0.0
40332,1.0,1.0,0.0
40333,1.0,2.0,0.0
40334,0.0,0.0,0.0
40335,1.0,3.0,0.0
40336,0.0,0.0,0.0
40337,1.0,1.0,0.0
40338,0.0,0.0,0.0
40339,0.0,0.0,0.0
40340,0.0,0.0,0.0
40341,1.0,1.0,0.0
40342,1.0,1.0,0.0
40343,1.0,1.0,0.0
40344,1.0,1.0,0.0
40345,1.0,1.0,0.0
40346,1.0,2.0,0.0
40347,1.0,2.0,0.0
40348,1.0,1.0,0.0
40349,1.0,1.0,0.0
40350,1.0,2.0,0.0
40351,1.0,1.0,0.0
40352,1.0,2.0,0.0
40353,1.0,1.0,0.0
40354,1.0,1.0,0.0
40355,1.0,1.0,0.0
40356,1.0,2.0,0.0
40357,1.0,1.0,0.0
40358,1.0,1.0,0.0
40359,1.0,2.0,0.0
40360,1.0,1.0,0.0
40361,1.0,1.0,0.0
40362,0.0,0.0,0.0
40363,0.0,0.0,0.0
40364,1.0,1.0,0.0
40365,1.0,1.0,0.0
40366,1.0,1.0,0.0
40367,1.0,1.0,0.0
40368,1.0,1.0,0.0
40369,1.0,2.0,0.0
40370,1.0,1.0,0.0
40371,0.0,0.0,0.0
40372,0.0,0.0,0.0
40373,0.0,0.0,0.0
40374,1.0,1.0,0.0
40375,1.0,1.0,0.0
40376,1.0,1.0,0.0
40377,1.0,1.0,0.0
40378,1.0,1.0,0.0
40379,1.0,1.0,0.0
40380,1.0,1.0,0.0
40381,1.0,1.0,0.0
40382,1.0,1.0,0.0
40383,1.0,1.0,0.0
40384,1.0,1.0,0.0
40385,1.0,1.0,0.0
40386,1.0,1.0,0.0
40387,1.0,1.0,0.0
40388,1.0,1.0,0.0
40389,1.0,1.0,0.0
40390,1.0,1.0,0.0
40391,1.0,3.0,0.0
40392,1.0,1.0,0.0
40393,1.0,1.0,0.0
40394,1.0,1.0,0.0
40395,1.0,1.0,0.0
40396,1.0,1.0,0.0
40397,1.0,1.0,0.0
40398,1.0,1.0,0.0
40399,1.0,1.0,0.0
40400,1.0,1.0,0.0
40401,1.0,1.0,0.0
40402,1.0,1.0,0.0
40403,1.0,1.0,0.0
40404,1.0,1.0,0.0
40406,1.0,1.0,0.0
40407,1.0,1.0,0.0
40408,1.0,1.0,0.0
40409,1.0,1.0,0.0
40410,0.0,0.0,0.0
40411,1.0,1.0,0.0
40412,1.0,1.0,0.0
40414,1.0,1.0,0.0
40415,1.0,1.0,0.0
40416,1.0,1.0,0.0
40418,1.0,1.0,0.0
40419,1.0,1.0,0.0
40420,1.0,1.0,0.0
40421,1.0,1.0,0.0
40422,1.0,1.0,0.0
40423,1.0,1.0,0.0
40424,1.0,2.0,0.0
40425,1.0,1.0,0.0
40426,1.0,1.0,0.0
40427,1.0,2.0,0.0
40428,1.0,1.0,0.0
40429,1.0,2.0,0.0
40430,1.0,2.0,0.0
40431,1.0,2.0,0.0
40432,1.0,2.0,0.0
40433,1.0,1.0,0.0
40434,1.0,2.0,0.0
40435,1.0,2.0,0.0
40436,1.0,1.0,0.0
40437,1.0,2.0,0.0
40438,1.0,1.0,0.0
40439,1.0,1.0,0.0
40440,1.0,1.0,0.0
40441,1.0,1.0,0.0
40442,0.0,0.0,0.0
40443,1.0,1.0,0.0
40444,0.0,0.0,0.0
40445,0.0,0.0,0.0
40446,0.0,0.0,0.0
40447,0.0,0.0,0.0
40448,0.0,0.0,0.0
40449,0.0,0.0,0.0
40450,0.0,0.0,0.0
40451,0.0,0.0,0.0
40452,0.0,0.0,0.0
40453,0.0,0.0,0.0
40454,0.0,0.0,0.0
40455,1.0,2.0,0.0
40456,0.0,0.0,0.0
40457,0.0,0.0,0.0
40458,1.0,1.0,0.0
40460,1.0,1.0,0.0
40461,1.0,1.0,0.0
40462,1.0,1.0,0.0
40463,1.0,1.0,0.0
40464,1.0,1.0,0.0
40465,1.0,1.0,0.0
40466,1.0,1.0,0.0
40467,1.0,1.0,0.0
40468,1.0,1.0,0.0
40469,1.0,1.0,0.0
40470,1.0,1.0,0.0
40471,1.0,1.0,0.0
40472,1.0,1.0,0.0
40473,1.0,1.0,0.0
40474,1.0,1.0,0.0
40475,1.0,1.0,0.0
40476,1.0,1.0,0.0
40477,1.0,1.0,0.0
40479,1.0,1.0,0.0
40480,1.0,1.0,0.0
40481,1.0,1.0,0.0
40482,1.0,1.0,0.0
40483,1.0,1.0,0.0
40484,1.0,1.0,0.0
40485,1.0,1.0,0.0
40486,1.0,1.0,0.0
40487,0.0,0.0,0.0
40488,1.0,1.0,0.0
40489,0.0,0.0,0.0
40490,1.0,1.0,0.0
40492,1.0,1.0,0.0
40494,1.0,1.0,0.0
40495,1.0,1.0,0.0
40496,1.0,1.0,0.0
40497,1.0,1.0,0.0
40498,1.0,1.0,0.0
40499,1.0,1.0,0.0
40500,1.0,1.0,0.0
40501,1.0,2.0,0.0
40502,1.0,1.0,0.0
40503,1.0,1.0,0.0
40504,1.0,1.0,0.0
40505,1.0,1.0,0.0
40506,1.0,1.0,0.0
40507,1.0,1.0,0.0
40508,1.0,1.0,0.0
40509,1.0,1.0,0.0
40510,1.0,1.0,0.0
40511,1.0,2.0,0.0
40512,1.0,1.0,0.0
40513,1.0,1.0,0.0
40514,1.0,1.0,0.0
40515,1.0,1.0,0.0
40516,1.0,1.0,0.0
40517,1.0,1.0,0.0
40518,0.0,0.0,0.0
40519,0.0,0.0,0.0
40520,1.0,1.0,0.0
40521,1.0,1.0,0.0
40522,1.0,1.0,0.0
40523,1.0,1.0,0.0
40524,1.0,1.0,0.0
40525,1.0,1.0,0.0
40526,1.0,1.0,0.0
40527,1.0,1.0,0.0
40528,1.0,1.0,0.0
40529,1.0,1.0,0.0
40530,1.0,1.0,0.0
40531,1.0,1.0,0.0
40532,1.0,1.0,0.0
40533,1.0,1.0,0.0
40534,1.0,1.0,0.0
40535,0.0,0.0,0.0
40536,1.0,1.0,0.0
40537,1.0,1.0,0.0
40538,1.0,1.0,0.0
40539,1.0,1.0,0.0
40540,1.0,1.0,0.0
40541,1.0,1.0,0.0
40542,1.0,1.0,0.0
40543,1.0,1.0,0.0
40544,1.0,1.0,0.0
40545,1.0,1.0,0.0
40546,1.0,1.0,0.0
40547,1.0,2.0,0.0
40548,1.0,2.0,0.0
40549,1.0,1.0,0.0
40550,1.0,2.0,0.0
40551,1.0,1.0,0.0
40552,1.0,2.0,0.0
40553,1.0,1.0,0.0
40554,1.0,2.0,0.0
40555,1.0,2.0,0.0
40556,1.0,2.0,0.0
40557,1.0,2.0,0.0
40558,1.0,1.0,0.0
40559,1.0,2.0,0.0
40560,1.0,1.0,0.0
40561,1.0,2.0,0.0
40562,1.0,2.0,0.0
40563,1.0,1.0,0.0
40564,1.0,1.0,0.0
40565,1.0,1.0,0.0
40566,0.0,0.0,0.0
40567,1.0,1.0,0.0
40568,0.0,0.0,0.0
40569,1.0,1.0,0.0
40570,0.0,0.0,0.0
40571,1.0,1.0,0.0
40572,1.0,1.0,0.0
40573,1.0,1.0,0.0
40574,1.0,1.0,0.0
40577,1.0,2.0,0.0
40578,1.0,1.0,0.0
40579,1.0,1.0,0.0
40580,1.0,1.0,0.0
40581,1.0,1.0,0.0
40582,1.0,1.0,0.0
40583,1.0,1.0,0.0
40584,1.0,1.0,0.0
40585,1.0,1.0,0.0
40586,1.0,1.0,0.0
40587,1.0,1.0,0.0
40588,0.0,0.0,0.0
40589,0.0,0.0,0.0
40590,1.0,1.0,0.0
40591,1.0,1.0,0.0
40592,1.0,1.0,0.0
40593,1.0,1.0,0.0
40594,1.0,1.0,0.0
40595,1.0,1.0,0.0
40596,1.0,1.0,0.0
40597,1.0,1.0,0.0
40598,1.0,1.0,0.0
40599,1.0,1.0,0.0
40600,1.0,1.0,0.0
40601,1.0,1.0,0.0
40602,1.0,1.0,0.0
40603,1.0,1.0,0.0
40604,1.0,1.0,0.0
40605,1.0,1.0,0.0
40606,1.0,1.0,0.0
40607,1.0,1.0,0.0
40608,1.0,1.0,0.0
40609,1.0,2.0,0.0
40610,1.0,1.0,0.0
40611,1.0,1.0,0.0
40612,1.0,1.0,0.0
40613,1.0,1.0,0.0
40614,1.0,1.0,0.0
40615,0.0,0.0,0.0
40616,0.0,0.0,0.0
40617,0.0,0.0,0.0
40618,1.0,1.0,0.0
40619,0.0,0.0,0.0
40620,0.0,0.0,0.0
40621,1.0,1.0,0.0
40622,0.0,0.0,0.0
40623,0.0,0.0,0.0
40624,1.0,1.0,0.0
40625,1.0,1.0,0.0
40626,1.0,1.0,0.0
40627,1.0,1.0,0.0
40628,0.0,0.0,0.0
40629,1.0,1.0,0.0
40630,1.0,1.0,0.0
40631,0.0,0.0,0.0
40632,1.0,1.0,0.0
40633,1.0,1.0,0.0
40634,1.0,1.0,0.0
40635,0.0,0.0,0.0
40636,0.0,0.0,0.0
40637,1.0,1.0,0.0
40638,0.0,0.0,0.0
40639,0.0,0.0,0.0
40640,0.0,0.0,0.0
40641,0.0,0.0,0.0
40642,0.0,0.0,0.0
40643,0.0,0.0,0.0
40645,0.0,0.0,0.0
40646,0.0,0.0,0.0
40647,1.0,1.0,0.0
40648,0.0,0.0,0.0
40649,0.0,0.0,0.0
40650,1.0,1.0,0.0
40651,0.0,0.0,0.0
40652,1.0,1.0,0.0
40653,0.0,0.0,0.0
40654,0.0,0.0,0.0
40655,1.0,1.0,0.0
40656,0.0,0.0,0.0
40657,0.0,0.0,0.0
40658,1.0,1.0,0.0
40659,0.0,0.0,0.0
40660,0.0,0.0,0.0
40661,1.0,1.0,0.0
40662,1.0,1.0,0.0
40663,1.0,1.0,0.0
40664,1.0,1.0,0.0
40665,1.0,1.0,0.0
40666,1.0,1.0,0.0
40667,1.0,1.0,0.0
40668,1.0,1.0,0.0
40669,1.0,1.0,0.0
40670,1.0,1.0,0.0
40671,0.0,0.0,0.0
40672,0.0,0.0,0.0
40673,0.0,0.0,0.0
40674,0.0,0.0,0.0
40675,0.0,0.0,0.0
40676,0.0,0.0,0.0
40677,0.0,0.0,0.0
40678,0.0,0.0,0.0
40679,0.0,0.0,0.0
40680,0.0,0.0,0.0
40681,1.0,1.0,0.0
40682,1.0,1.0,0.0
40683,0.0,0.0,0.0
40684,0.0,0.0,0.0
40685,0.0,0.0,0.0
40686,1.0,1.0,0.0
40687,1.0,1.0,0.0
40688,1.0,1.0,0.0
40689,1.0,1.0,0.0
40690,1.0,1.0,0.0
40691,0.0,0.0,0.0
40692,0.0,0.0,0.0
40693,0.0,0.0,0.0
40694,0.0,0.0,0.0
40695,0.0,0.0,0.0
40696,0.0,0.0,0.0
40697,0.0,0.0,0.0
40698,0.0,0.0,0.0
40699,0.0,0.0,0.0
40700,0.0,0.0,0.0
40701,0.0,0.0,0.0
40702,0.0,0.0,0.0
40703,0.0,0.0,0.0
40704,0.0,0.0,0.0
40705,0.0,0.0,0.0
40706,0.0,0.0,0.0
40707,0.0,0.0,0.0
40708,0.0,0.0,0.0
40709,0.0,0.0,0.0
40710,0.0,0.0,0.0
40711,0.0,0.0,0.0
40712,0.0,0.0,0.0
40713,0.0,0.0,0.0
40714,0.0,0.0,0.0
40715,0.0,0.0,0.0
40716,0.0,0.0,0.0
40717,0.0,0.0,0.0
40718,0.0,0.0,0.0
40719,0.0,0.0,0.0
40720,0.0,0.0,0.0
40721,0.0,0.0,0.0
40722,0.0,0.0,0.0
40723,0.0,0.0,0.0
40724,0.0,0.0,0.0
40725,0.0,0.0,0.0
40726,0.0,0.0,0.0
40727,0.0,0.0,0.0
40728,0.0,0.0,0.0
40729,0.0,0.0,0.0
40730,0.0,0.0,0.0
40731,0.0,0.0,0.0
40732,0.0,0.0,0.0
40733,0.0,0.0,0.0
40734,0.0,0.0,0.0
40735,0.0,0.0,0.0
40736,1.0,1.0,0.0
40738,0.0,0.0,0.0
40739,0.0,0.0,0.0
40740,0.0,0.0,0.0
40741,0.0,0.0,0.0
40742,0.0,0.0,0.0
40743,1.0,1.0,0.0
40744,1.0,1.0,0.0
40745,1.0,1.0,0.0
40746,0.0,0.0,0.0
40747,0.0,0.0,0.0
40748,1.0,1.0,0.0
40749,1.0,1.0,0.0
40750,0.0,0.0,0.0
40751,0.0,0.0,0.0
40752,0.0,0.0,0.0
40753,0.0,0.0,0.0
40754,0.0,0.0,0.0
40755,0.0,0.0,0.0
40756,0.0,0.0,0.0
40757,0.0,0.0,0.0
40758,0.0,0.0,0.0
40759,0.0,0.0,0.0
40760,0.0,0.0,0.0
40761,0.0,0.0,0.0
40762,0.0,0.0,0.0
40763,0.0,0.0,0.0
40764,0.0,0.0,0.0
40765,0.0,0.0,0.0
40766,0.0,0.0,0.0
40767,0.0,0.0,0.0
40768,0.0,0.0,0.0
40769,0.0,0.0,0.0
40770,0.0,0.0,0.0
40771,0.0,0.0,0.0
40772,0.0,0.0,0.0
40773,0.0,0.0,0.0
40774,0.0,0.0,0.0
40775,1.0,1.0,0.0
40776,1.0,1.0,0.0
40777,1.0,1.0,0.0
40778,1.0,1.0,0.0
40779,1.0,1.0,0.0
40780,1.0,1.0,0.0
40781,0.0,0.0,0.0
40782,1.0,1.0,0.0
40783,0.0,0.0,0.0
40784,0.0,0.0,0.0
40785,0.0,0.0,0.0
40786,0.0,0.0,0.0
40787,0.0,0.0,0.0
40788,0.0,0.0,0.0
40789,0.0,0.0,0.0
40790,0.0,0.0,0.0
40791,0.0,0.0,0.0
40792,1.0,1.0,0.0
40793,1.0,1.0,0.0
40794,1.0,1.0,0.0
40795,1.0,1.0,0.0
40796,1.0,1.0,0.0
40797,1.0,1.0,0.0
40798,0.0,0.0,0.0
40799,1.0,1.0,0.0
